,Epoch,Iteration,Accuracy,Loss,Top3,Prediction,Target
0,0,20,0.25,7.396546363830566,0.75,"[0, 0, 0, 0, 0, 0, 0, 0]",[0 6 1 2 9 2 1 0]
0,0,21,0.125,6.272190570831299,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 9 6 4 8 1 0 1]
0,0,22,0.0,4.286201477050781,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 5 6 4 5 4 3 2]
0,0,23,0.125,3.5370914936065674,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[0 6 9 8 4 2 7 9]
0,0,24,0.0,3.603485584259033,0.25,"[0, 0, 9, 0, 0, 0, 0, 9]",[8 1 3 4 1 3 6 3]
0,0,25,0.125,6.003571510314941,0.625,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 1 1 6 0 1 6 2]
0,0,26,0.0,3.738762378692627,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 1 1 9 2 3 4 2]
0,0,27,0.375,2.575244188308716,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[0 1 3 9 0 8 0 5]
0,0,28,0.125,4.648243427276611,0.625,"[0, 0, 0, 0, 0, 9, 0, 0]",[9 3 1 1 8 1 0 1]
0,0,29,0.25,2.3157873153686523,0.25,"[2, 0, 8, 0, 0, 0, 0, 0]",[3 4 7 0 8 0 8 7]
0,0,30,0.125,2.979804515838623,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[0 9 8 5 3 6 2 9]
0,0,31,0.0,1.7213163375854492,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",[9 8 6 9 6 4 3 3]
0,0,32,0.125,2.2139205932617188,0.5,"[0, 0, 0, 0, 0, 0, 0, 9]",[1 0 1 9 6 6 8 0]
0,0,33,0.125,1.9379085302352905,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[6 7 7 0 7 6 3 6]
0,0,34,0.0,1.3720779418945312,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 6 3 2 9 4 1 6]
0,0,35,0.125,2.443114757537842,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 0 8 9 9 2 2 6]
0,0,36,0.125,1.5058064460754395,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 5 0 9 1 3 1 4]
0,0,37,0.125,1.8253225088119507,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 4 6 7 2 0 2 2]
0,0,38,0.0,2.2208194732666016,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 9 5 4 3 8 8 2]
0,0,39,0.125,1.9446896314620972,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 6 2 8 3 0 5 3]
0,0,40,0.375,2.2579288482666016,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 0 0 3 3 9 3 0]
0,0,41,0.0,1.6843851804733276,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 5 9 4 4 4 6 1]
0,0,42,0.25,1.8015472888946533,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 3 0 0 3 8 5 9]
0,0,43,0.125,1.9217532873153687,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 8 9 1 0 3 8 7]
0,0,44,0.125,2.5034313201904297,0.375,"[5, 0, 0, 0, 0, 0, 0, 0]",[4 1 7 2 7 0 8 3]
0,0,45,0.125,2.249109983444214,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[4 7 3 2 7 3 2 0]
0,0,46,0.0,1.99704909324646,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",[9 3 8 8 5 3 8 8]
0,0,47,0.0,2.607377052307129,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 2 1 1 4 4 7 5]
0,0,48,0.0,2.3084676265716553,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 1 9 1 8 1 7 8]
0,0,49,0.125,1.7556818723678589,0.625,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 7 0 2 5 9 2 1]
0,0,50,0.125,1.558061957359314,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[6 4 4 5 5 0 9 9]
0,0,51,0.125,2.585620880126953,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[9 9 9 3 1 0 3 1]
0,0,52,0.0,1.8967833518981934,0.625,"[0, 0, 8, 0, 0, 0, 0, 0]",[3 7 3 1 1 1 4 1]
0,0,53,0.125,1.866503357887268,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 1 3 9 0 9 1 4]
0,0,54,0.125,2.2188308238983154,0.375,"[0, 0, 9, 0, 0, 0, 0, 0]",[6 1 2 9 9 8 2 7]
0,0,55,0.125,2.316612958908081,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 1 2 3 4 0 7 9]
0,0,56,0.0,1.968181848526001,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[5 8 4 7 4 7 8 1]
0,0,57,0.125,1.5026229619979858,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[6 9 8 1 3 1 8 0]
0,0,58,0.0,2.197923421859741,0.125,"[0, 7, 5, 0, 0, 0, 2, 0]",[1 0 4 3 6 6 3 7]
0,0,59,0.125,2.0118932723999023,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 5 3 0 3 3 6 4]
0,0,60,0.0,1.6647909879684448,0.5,"[3, 0, 0, 0, 0, 0, 8, 0]",[9 6 2 1 3 2 3 2]
0,0,61,0.25,2.4363601207733154,0.5,"[8, 0, 0, 0, 0, 0, 0, 0]",[3 3 2 0 7 8 2 0]
0,0,62,0.0,1.6742647886276245,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[5 5 4 1 5 4 1 7]
0,0,63,0.0,1.7688311338424683,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 4 9 2 4 4 7 6]
0,0,64,0.25,2.1193366050720215,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 7 4 0 0 4 8 5]
0,0,65,0.375,1.863189935684204,0.625,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 7 2 0 0 6 5 0]
0,0,66,0.125,2.1675162315368652,0.5,"[0, 0, 0, 6, 0, 0, 0, 0]",[0 1 8 4 1 5 3 1]
0,0,67,0.125,1.8315746784210205,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 9 0 2 9 6 4 1]
0,0,68,0.25,2.058400869369507,0.5,"[0, 0, 0, 0, 0, 0, 0, 3]",[1 1 6 6 6 3 0 3]
0,0,69,0.125,2.780844211578369,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 5 4 0 4 8 2 5]
0,0,70,0.125,1.773208498954773,0.25,"[5, 0, 0, 0, 8, 0, 0, 0]",[0 6 9 0 4 4 1 9]
0,0,71,0.125,2.2290585041046143,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[5 6 0 6 6 4 8 6]
0,0,72,0.125,2.012950897216797,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 7 9 3 8 0 6 1]
0,0,73,0.25,2.1143791675567627,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[9 0 0 8 9 1 3 7]
0,0,74,0.0,1.8372540473937988,0.25,"[0, 0, 0, 0, 0, 0, 0, 3]",[7 1 9 7 4 3 8 1]
0,0,75,0.125,2.377164840698242,0.125,"[0, 3, 0, 0, 0, 0, 9, 0]",[4 4 8 6 3 0 0 6]
0,0,76,0.125,1.7763934135437012,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 5 9 6 0 4 1 7]
0,0,77,0.0,2.070176839828491,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 1 3 2 2 7 4 4]
0,0,78,0.125,2.1554384231567383,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[0 9 8 8 5 9 5 2]
0,0,79,0.25,2.161607265472412,0.5,"[0, 0, 0, 0, 0, 0, 7, 0]",[6 1 1 0 0 7 6 9]
0,0,80,0.125,2.220684051513672,0.25,"[0, 0, 0, 0, 0, 6, 0, 8]",[7 8 1 3 0 8 3 4]
0,0,81,0.0,1.8228964805603027,0.25,"[0, 0, 0, 0, 0, 9, 8, 0]",[6 6 7 9 6 7 7 1]
0,0,82,0.125,1.8438317775726318,0.125,"[0, 0, 0, 8, 0, 0, 0, 0]",[5 0 6 3 3 4 7 4]
0,0,83,0.125,1.8436686992645264,0.25,"[0, 0, 0, 0, 5, 0, 0, 0]",[9 0 3 3 0 5 5 2]
0,0,84,0.0,1.5787500143051147,0.0,"[8, 0, 0, 8, 0, 7, 0, 0]",[0 8 7 9 3 6 5 8]
0,0,85,0.0,1.7152596712112427,0.125,"[5, 6, 0, 0, 8, 3, 0, 0]",[6 0 3 4 1 1 7 8]
0,0,86,0.125,1.7791528701782227,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 5 3 3 0 4 1 6]
0,0,87,0.0,2.72977352142334,0.25,"[5, 0, 0, 5, 0, 0, 3, 0]",[7 7 6 1 1 3 1 3]
0,0,88,0.125,2.532377004623413,0.375,"[0, 8, 0, 0, 0, 8, 0, 0]",[2 7 7 2 3 6 8 0]
0,0,89,0.0,1.6783170700073242,0.625,"[0, 0, 5, 0, 0, 0, 0, 0]",[1 9 5 2 1 4 3 1]
0,0,90,0.0,1.9192556142807007,0.125,"[3, 0, 2, 0, 0, 8, 0, 0]",[4 6 7 9 1 9 7 4]
0,0,91,0.0,1.6579545736312866,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 9 7 5 9 9 8 4]
0,0,92,0.0,1.8542075157165527,0.25,"[8, 0, 0, 0, 0, 0, 0, 0]",[3 8 8 2 6 9 1 6]
0,0,93,0.125,1.8611201047897339,0.5,"[0, 0, 0, 0, 8, 0, 0, 0]",[2 1 3 8 1 7 0 3]
0,0,94,0.125,2.149674415588379,0.375,"[0, 0, 0, 8, 8, 0, 0, 0]",[5 0 4 8 2 8 2 5]
0,0,95,0.125,2.5276873111724854,0.625,"[5, 0, 0, 0, 8, 0, 0, 0]",[1 5 7 2 0 2 2 1]
0,0,96,0.125,2.494572401046753,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 1 8 4 0 2 9 8]
0,0,97,0.125,3.577418088912964,0.125,"[5, 8, 0, 8, 0, 0, 0, 0]",[1 0 9 1 6 8 3 4]
0,0,98,0.125,1.6693068742752075,0.125,"[0, 8, 0, 0, 0, 8, 0, 0]",[8 9 7 0 7 5 8 9]
0,0,99,0.0,1.7465277910232544,0.125,"[8, 0, 0, 0, 0, 0, 0, 0]",[6 4 9 5 7 4 1 7]
0,0,100,0.125,1.4144757986068726,0.5,"[8, 0, 0, 0, 0, 0, 0, 0]",[3 0 9 2 2 6 1 4]
0,0,101,0.125,2.6118931770324707,0.25,"[8, 0, 0, 0, 7, 0, 0, 0]",[9 5 4 2 7 5 5 8]
0,0,102,0.0,2.018810749053955,0.375,"[0, 0, 0, 0, 0, 8, 0, 8]",[3 2 3 2 6 4 8 3]
0,0,103,0.125,1.9531656503677368,0.125,"[0, 0, 0, 0, 0, 0, 0, 5]",[8 9 8 6 0 7 6 1]
0,0,104,0.125,1.6139872074127197,0.5,"[0, 8, 0, 0, 0, 0, 5, 0]",[7 1 1 1 8 7 4 2]
0,0,105,0.25,1.4640523195266724,0.25,"[0, 9, 0, 0, 0, 1, 0, 7]",[7 5 0 5 3 0 5 1]
0,0,106,0.0,2.4632761478424072,0.375,"[0, 0, 0, 0, 5, 0, 0, 0]",[1 3 1 1 7 4 3 5]
0,0,107,0.125,2.504845142364502,0.375,"[0, 0, 0, 7, 0, 8, 8, 0]",[1 2 8 4 3 6 5 0]
0,0,108,0.125,1.8177759647369385,0.25,"[0, 0, 0, 0, 5, 0, 0, 1]",[0 1 8 5 8 4 5 5]
0,0,109,0.125,1.9471462965011597,0.375,"[9, 0, 8, 0, 9, 0, 0, 0]",[6 6 7 2 9 2 8 7]
0,0,110,0.0,1.939177393913269,0.125,"[0, 0, 0, 0, 0, 0, 0, 9]",[9 5 7 3 8 8 4 1]
0,0,111,0.0,1.8199999332427979,0.375,"[0, 0, 0, 0, 0, 9, 0, 9]",[2 2 8 4 9 3 2 5]
0,0,112,0.125,2.283118963241577,0.375,"[9, 0, 0, 0, 9, 0, 0, 0]",[2 2 8 0 8 3 4 9]
0,0,113,0.125,5.053600311279297,0.375,"[8, 0, 0, 0, 0, 0, 9, 0]",[7 1 4 9 0 6 6 9]
0,0,114,0.125,2.759446382522583,0.25,"[0, 0, 8, 0, 9, 5, 0, 0]",[5 3 1 2 4 4 5 3]
0,0,115,0.125,1.8644821643829346,0.375,"[9, 0, 9, 0, 0, 0, 9, 9]",[1 3 1 5 6 5 7 9]
0,0,116,0.0,1.4326891899108887,0.125,"[0, 0, 8, 0, 0, 9, 0, 0]",[3 7 3 7 5 4 2 8]
0,0,117,0.0,2.3281655311584473,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[9 9 1 8 1 9 9 1]
0,0,118,0.125,1.6051136255264282,0.25,"[0, 0, 9, 8, 0, 0, 0, 8]",[9 0 4 4 4 3 5 9]
0,0,119,0.0,1.769590139389038,0.125,"[0, 0, 5, 0, 0, 0, 5, 2]",[8 1 7 3 3 8 6 3]
0,0,120,0.125,2.3525569438934326,0.625,"[0, 0, 0, 0, 0, 0, 0, 5]",[9 4 3 0 1 2 2 1]
0,0,121,0.125,1.6731271743774414,0.5,"[9, 0, 0, 0, 0, 1, 0, 9]",[9 2 9 2 6 3 8 2]
0,0,122,0.125,1.4580905437469482,0.5,"[0, 0, 0, 0, 0, 0, 8, 0]",[1 4 0 5 1 9 1 8]
0,0,123,0.25,2.2677524089813232,0.625,"[0, 0, 0, 0, 0, 0, 0, 5]",[0 3 1 5 1 2 3 1]
0,0,124,0.375,1.5150326490402222,0.5,"[0, 0, 1, 0, 0, 0, 5, 0]",[2 4 1 4 0 3 5 9]
0,0,125,0.0,1.3918689489364624,0.125,"[0, 0, 1, 0, 0, 0, 0, 0]",[6 3 2 6 4 3 6 4]
0,0,126,0.125,1.8481616973876953,0.25,"[9, 0, 5, 0, 0, 0, 0, 9]",[6 1 7 2 6 6 0 4]
0,0,127,0.125,1.652991771697998,0.375,"[0, 0, 0, 0, 0, 0, 5, 0]",[1 1 0 4 3 7 3 6]
0,0,128,0.125,1.7620049715042114,0.25,"[0, 0, 4, 0, 0, 0, 5, 0]",[3 8 0 0 5 1 0 6]
0,0,129,0.125,2.2180328369140625,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 2 9 7 5 3 0 8]
0,0,130,0.125,2.3585097789764404,0.25,"[0, 0, 0, 3, 0, 0, 0, 0]",[1 8 0 4 3 3 8 8]
0,0,131,0.0,2.2093241214752197,0.625,"[0, 0, 0, 0, 5, 0, 0, 9]",[2 1 1 3 4 5 1 1]
0,0,132,0.25,2.5245115756988525,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[5 9 8 1 4 0 8 0]
0,0,133,0.0,1.6622951030731201,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]",[3 9 3 5 3 3 3 6]
0,0,134,0.0,2.265024423599243,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 6 6 8 8 1 9 4]
0,0,135,0.0,1.8264251947402954,0.0,"[0, 0, 0, 5, 0, 4, 0, 0]",[4 3 6 4 6 5 9 5]
0,0,136,0.125,1.7036406993865967,0.25,"[0, 0, 0, 0, 0, 0, 0, 5]",[3 9 0 4 2 6 8 7]
0,0,137,0.125,2.1569173336029053,0.5,"[0, 0, 0, 0, 0, 9, 0, 0]",[4 1 0 1 9 7 2 4]
0,0,138,0.0,1.6802525520324707,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[4 2 9 6 1 7 2 4]
0,0,139,0.0,2.2808005809783936,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[5 9 1 6 7 9 6 8]
0,0,140,0.0,3.4660770893096924,0.375,"[0, 0, 0, 0, 0, 5, 0, 0]",[3 3 1 8 3 2 2 3]
0,0,141,0.0,1.3719967603683472,0.0,"[0, 0, 0, 0, 4, 9, 6, 0]",[9 6 4 4 5 5 8 9]
0,0,142,0.125,2.139401435852051,0.25,"[0, 0, 0, 0, 0, 6, 4, 0]",[9 6 2 3 8 1 9 1]
0,0,143,0.0,2.418382406234741,0.125,"[0, 0, 4, 0, 4, 0, 0, 0]",[8 1 6 7 7 5 6 4]
0,0,144,0.125,2.31758189201355,0.5,"[0, 0, 0, 6, 0, 0, 0, 0]",[2 1 4 6 9 7 0 8]
0,0,145,0.0,1.6342532634735107,0.375,"[0, 0, 0, 0, 4, 9, 4, 0]",[5 3 1 6 2 4 4 1]
0,0,146,0.25,2.873161792755127,0.375,"[0, 4, 4, 0, 0, 0, 0, 0]",[2 2 1 8 7 9 0 9]
0,0,147,0.125,1.745016098022461,0.375,"[0, 5, 0, 5, 0, 0, 0, 0]",[7 7 9 2 0 1 9 2]
0,0,148,0.125,1.5528721809387207,0.125,"[0, 0, 0, 0, 0, 4, 0, 4]",[4 4 3 9 6 0 0 7]
0,0,149,0.125,2.2699835300445557,0.25,"[0, 0, 0, 3, 0, 0, 0, 0]",[0 7 2 2 4 8 7 9]
0,0,150,0.0,2.120941638946533,0.125,"[5, 5, 0, 0, 0, 0, 0, 0]",[6 0 2 7 4 3 7 6]
0,0,151,0.125,1.9388843774795532,0.625,"[7, 7, 0, 7, 0, 7, 7, 0]",[7 1 1 5 2 4 6 3]
0,0,152,0.25,2.198472499847412,0.375,"[0, 0, 0, 0, 0, 0, 7, 0]",[6 0 0 8 5 8 5 2]
0,0,153,0.0,1.8471183776855469,0.25,"[7, 0, 0, 9, 0, 0, 9, 0]",[8 4 2 4 5 3 9 4]
0,0,154,0.0,1.9798202514648438,0.5,"[0, 0, 0, 0, 0, 7, 7, 0]",[4 6 1 1 6 4 0 1]
0,0,155,0.0,1.685138463973999,0.0,"[0, 7, 0, 0, 0, 0, 0, 0]",[5 0 8 8 8 3 6 7]
0,0,156,0.25,1.9027961492538452,0.5,"[0, 7, 0, 7, 0, 0, 0, 0]",[8 2 6 1 7 1 0 2]
0,0,157,0.0,2.0370900630950928,0.25,"[0, 0, 0, 0, 0, 0, 0, 7]",[8 7 3 8 4 5 2 4]
0,0,158,0.125,2.051969289779663,0.375,"[0, 0, 0, 7, 9, 0, 0, 0]",[3 0 7 0 3 2 7 1]
0,0,159,0.0,1.7755259275436401,0.125,"[3, 0, 0, 3, 1, 9, 0, 9]",[0 8 5 3 2 3 6 5]
0,0,160,0.0,1.8628246784210205,0.5,"[6, 9, 0, 0, 0, 0, 1, 0]",[6 7 6 1 2 3 3 3]
0,0,161,0.0,2.4960784912109375,0.25,"[5, 5, 0, 0, 0, 0, 0, 0]",[3 2 7 3 2 5 5 9]
0,0,162,0.0,2.4406967163085938,0.25,"[0, 0, 5, 0, 0, 0, 0, 0]",[1 8 0 3 8 2 9 1]
0,0,163,0.125,1.5792213678359985,0.125,"[5, 0, 0, 0, 0, 5, 5, 0]",[3 7 5 3 9 4 8 0]
0,0,164,0.0,2.303449869155884,0.375,"[7, 0, 9, 0, 0, 0, 5, 3]",[2 8 4 2 2 9 5 3]
0,0,165,0.0,1.843178153038025,0.625,"[6, 0, 6, 0, 5, 5, 0, 0]",[2 2 6 1 0 5 8 7]
0,0,166,0.0,1.405944585800171,0.375,"[5, 3, 5, 6, 5, 5, 5, 5]",[0 6 5 0 7 5 0 9]
0,0,167,0.25,2.324838161468506,0.5,"[5, 3, 3, 7, 9, 1, 6, 0]",[1 3 6 6 3 7 0 2]
0,0,168,0.25,1.349718689918518,0.5,"[6, 3, 1, 0, 1, 1, 1, 3]",[1 9 6 4 5 5 3 3]
0,0,169,0.125,1.6902596950531006,0.25,"[1, 3, 6, 1, 1, 3, 7, 3]",[9 0 4 5 0 1 7 8]
0,0,170,0.25,1.8092337846755981,0.375,"[5, 1, 3, 0, 3, 7, 0, 3]",[8 1 2 8 2 5 6 1]
0,0,171,0.0,1.915504813194275,0.375,"[3, 3, 1, 5, 3, 6, 1, 0]",[9 1 3 6 3 4 7 7]
0,0,172,0.125,1.3048295974731445,0.25,"[1, 1, 5, 1, 3, 3, 3, 3]",[3 2 0 4 9 9 1 3]
0,0,173,0.375,2.6558034420013428,0.625,"[1, 3, 6, 0, 3, 1, 5, 5]",[1 2 1 2 4 1 6 8]
0,0,174,0.125,1.9967232942581177,0.25,"[3, 0, 0, 0, 3, 0, 6, 3]",[2 7 8 4 2 0 4 5]
0,0,175,0.25,1.4317996501922607,0.375,"[3, 3, 3, 3, 3, 5, 3, 0]",[5 5 6 3 6 7 3 2]
0,0,176,0.0,1.2230178117752075,0.5,"[5, 3, 3, 3, 1, 5, 1, 1]",[5 3 9 2 6 5 7 3]
0,0,177,0.125,1.9266339540481567,0.375,"[5, 3, 5, 3, 3, 5, 1, 3]",[3 3 7 0 1 5 9 4]
0,0,178,0.125,2.2194626331329346,0.125,"[0, 3, 3, 1, 1, 3, 5, 3]",[3 7 4 9 1 4 0 2]
0,0,179,0.125,1.8514658212661743,0.25,"[0, 0, 1, 0, 3, 3, 3, 3]",[9 8 8 0 5 8 8 7]
0,0,180,0.125,2.2748773097991943,0.125,"[1, 3, 3, 3, 3, 5, 1, 3]",[1 0 7 9 8 7 8 5]
0,0,181,0.0,2.4717938899993896,0.5,"[1, 0, 3, 3, 3, 3, 3, 5]",[7 5 0 1 7 5 0 3]
0,0,182,0.125,1.690901517868042,0.375,"[3, 5, 3, 3, 1, 3, 3, 3]",[3 8 2 6 0 5 5 7]
0,0,183,0.125,1.9991856813430786,0.375,"[1, 1, 3, 0, 3, 1, 3, 3]",[1 9 0 2 4 3 7 6]
0,0,184,0.25,2.1148946285247803,0.5,"[1, 3, 1, 1, 3, 3, 5, 3]",[0 7 2 6 2 3 6 3]
0,0,185,0.125,2.1319262981414795,0.375,"[3, 3, 3, 3, 3, 1, 3, 3]",[5 6 3 6 6 9 6 3]
0,0,186,0.0,1.7461192607879639,0.125,"[1, 3, 3, 3, 3, 3, 3, 3]",[2 9 2 1 7 9 4 5]
0,0,187,0.125,1.7387944459915161,0.75,"[3, 3, 3, 5, 6, 3, 3, 5]",[5 1 7 1 8 5 5 7]
0,0,188,0.0,2.4262986183166504,0.5,"[3, 3, 3, 0, 3, 3, 3, 3]",[0 5 1 9 2 2 8 1]
0,0,189,0.0,1.7140272855758667,0.25,"[3, 3, 3, 3, 0, 3, 3, 0]",[7 5 8 4 8 4 8 6]
0,0,190,0.0,1.6922484636306763,0.125,"[3, 3, 3, 3, 3, 3, 3, 1]",[9 6 6 6 1 8 7 7]
0,0,191,0.125,1.9127849340438843,0.125,"[3, 3, 3, 3, 3, 3, 3, 3]",[1 3 2 5 6 8 2 7]
0,0,192,0.125,2.040706157684326,0.25,"[3, 5, 3, 5, 3, 3, 3, 0]",[9 5 8 3 1 4 8 8]
0,0,193,0.125,1.764657974243164,0.375,"[5, 3, 3, 3, 3, 3, 5, 3]",[7 3 1 1 1 0 6 1]
0,0,194,0.0,1.882827877998352,0.625,"[3, 3, 0, 3, 3, 5, 3, 3]",[6 2 5 2 6 6 7 2]
0,0,195,0.125,1.7092636823654175,0.375,"[3, 0, 3, 3, 3, 3, 5, 3]",[2 6 5 5 5 8 3 9]
0,0,196,0.125,2.043667793273926,0.625,"[3, 3, 3, 5, 3, 3, 3, 6]",[7 2 6 3 5 6 2 4]
0,0,197,0.125,1.6520161628723145,0.375,"[3, 3, 3, 5, 3, 3, 3, 0]",[6 9 2 9 3 2 1 3]
0,0,198,0.0,1.655600666999817,0.25,"[3, 3, 3, 5, 3, 3, 0, 5]",[5 2 8 2 2 7 2 1]
0,0,199,0.0,2.6215574741363525,0.125,"[3, 3, 3, 3, 3, 3, 3, 0]",[9 7 1 8 7 5 5 8]
0,0,200,0.375,1.613349437713623,0.375,"[3, 6, 9, 0, 5, 3, 3, 3]",[3 9 2 7 8 7 3 5]
0,0,201,0.125,2.1608359813690186,0.25,"[3, 5, 3, 3, 5, 3, 3, 3]",[8 4 3 4 6 4 1 4]
0,0,202,0.125,2.1997950077056885,0.375,"[6, 3, 3, 3, 5, 3, 5, 5]",[6 2 9 2 4 4 9 1]
0,0,203,0.25,2.4622957706451416,0.25,"[3, 9, 3, 3, 3, 3, 3, 3]",[3 7 3 1 1 1 2 8]
0,0,204,0.0,2.3162498474121094,0.125,"[3, 3, 5, 3, 3, 3, 3, 0]",[1 1 8 1 1 1 8 9]
0,0,205,0.0,1.67569899559021,0.0,"[0, 3, 3, 6, 3, 3, 6, 3]",[4 6 0 2 0 1 9 0]
0,0,206,0.125,1.6643322706222534,0.125,"[5, 5, 3, 1, 6, 5, 5, 3]",[9 2 0 5 3 8 3 9]
0,0,207,0.125,2.7196078300476074,0.25,"[3, 3, 3, 0, 5, 3, 0, 3]",[3 7 0 9 8 7 2 1]
0,0,208,0.125,1.9980800151824951,0.25,"[3, 5, 5, 3, 6, 5, 3, 5]",[2 0 1 1 6 7 5 4]
