,Epoch,Iteration,Accuracy,Loss,Top3,Prediction,Target
0,0,21,0.625,2.114530324935913,0.625,"[1, 7, 1, 0, 7, 1, 2, 0]",[8 3 1 0 7 8 2 0]
0,0,22,0.25,2.2626798152923584,0.5,"[1, 2, 0, 7, 1, 1, 7, 2]",[8 2 3 4 3 7 4 2]
0,0,23,0.375,2.2028677463531494,0.625,"[7, 6, 0, 1, 7, 1, 2, 1]",[8 6 6 5 2 1 9 1]
0,0,24,0.5,2.1584701538085938,0.875,"[1, 1, 7, 1, 0, 6, 0, 2]",[9 1 4 2 2 6 0 2]
0,0,25,0.375,2.1743075847625732,0.5,"[0, 0, 1, 6, 0, 7, 7, 1]",[4 3 6 6 0 9 9 1]
0,0,26,0.125,2.3198471069335938,0.25,"[7, 1, 7, 1, 1, 0, 0, 7]",[3 3 8 9 8 5 0 3]
0,0,27,0.375,2.196080207824707,0.625,"[7, 0, 1, 7, 1, 0, 0, 2]",[7 0 3 9 9 4 6 2]
0,0,28,0.125,2.326657295227051,0.375,"[7, 6, 7, 0, 7, 2, 0, 7]",[1 6 9 5 9 3 5 8]
0,0,29,0.25,2.225432872772217,0.5,"[0, 0, 1, 7, 1, 2, 7, 0]",[2 3 9 4 1 5 8 0]
0,0,30,0.625,2.073512315750122,0.875,"[0, 7, 0, 6, 0, 2, 7, 1]",[0 7 0 6 6 2 5 7]
0,0,31,0.375,2.2089760303497314,0.875,"[7, 7, 1, 1, 0, 6, 7, 0]",[4 4 6 1 8 6 4 0]
0,0,32,0.125,2.296264410018921,0.25,"[1, 1, 0, 1, 1, 1, 0, 0]",[8 8 6 5 5 3 0 6]
0,0,33,0.25,2.2604775428771973,0.625,"[7, 0, 0, 1, 0, 7, 1, 2]",[9 3 8 9 0 9 1 3]
0,0,34,0.5,2.0534422397613525,0.875,"[1, 0, 7, 0, 7, 7, 7, 0]",[1 5 9 0 2 9 7 0]
0,0,35,0.5,2.1725151538848877,0.875,"[7, 7, 1, 0, 0, 7, 7, 0]",[5 7 2 0 0 4 7 2]
0,0,36,0.375,2.2027158737182617,0.625,"[6, 0, 1, 7, 1, 7, 0, 1]",[6 0 4 7 8 3 2 9]
0,0,37,0.25,2.220045566558838,0.5,"[2, 0, 1, 7, 0, 1, 7, 7]",[3 0 6 8 5 1 3 9]
0,0,38,0.5,2.176476001739502,0.625,"[7, 1, 0, 7, 7, 7, 7, 1]",[4 8 5 9 7 7 7 1]
0,0,39,0.25,2.275315284729004,0.375,"[1, 1, 7, 7, 7, 7, 0, 0]",[4 5 9 3 8 7 0 8]
0,0,40,0.375,2.125953435897827,0.75,"[1, 7, 0, 7, 7, 1, 1, 1]",[6 9 0 5 9 8 1 1]
0,0,41,0.5,2.0931291580200195,0.75,"[0, 1, 1, 1, 1, 1, 1, 7]",[4 9 1 6 1 4 1 7]
0,0,42,0.375,2.182684898376465,0.625,"[6, 2, 0, 1, 0, 7, 7, 2]",[6 6 4 1 6 9 9 2]
0,0,43,0.625,2.1285016536712646,0.875,"[7, 0, 7, 1, 6, 7, 7, 0]",[9 0 4 1 6 7 8 0]
0,0,44,0.625,2.1407196521759033,0.625,"[6, 2, 1, 0, 1, 1, 2, 0]",[6 2 1 0 8 3 2 8]
0,0,45,0.125,2.2953763008117676,0.5,"[7, 6, 0, 7, 1, 1, 0, 0]",[2 6 2 8 3 6 9 5]
0,0,46,0.375,2.200380325317383,0.5,"[6, 0, 1, 0, 7, 7, 1, 1]",[6 5 8 0 7 9 4 4]
0,0,47,0.5,2.1325929164886475,0.75,"[0, 7, 2, 7, 1, 0, 0, 7]",[0 4 2 6 3 0 4 7]
0,0,48,0.5,2.131312370300293,0.625,"[0, 7, 1, 7, 0, 1, 6, 0]",[4 4 1 7 8 4 6 0]
0,0,49,0.5,2.156888961791992,0.75,"[7, 1, 1, 7, 1, 6, 6, 7]",[9 3 6 3 1 6 6 7]
0,0,50,0.5,2.0759761333465576,0.625,"[1, 0, 7, 7, 7, 1, 1, 7]",[1 0 7 8 9 2 1 4]
0,0,51,0.625,2.053392171859741,0.875,"[7, 0, 7, 1, 7, 0, 7, 2]",[7 0 7 1 9 2 7 5]
0,0,52,0.375,2.2462825775146484,0.375,"[0, 0, 7, 0, 1, 2, 1, 7]",[0 5 7 8 8 2 4 9]
0,0,53,0.5,2.188769578933716,0.625,"[0, 1, 7, 7, 1, 1, 7, 6]",[0 3 7 9 1 4 4 6]
0,0,54,0.375,2.1513302326202393,0.75,"[7, 0, 0, 7, 0, 7, 2, 2]",[7 0 5 4 6 4 2 6]
0,0,55,0.5,2.1656415462493896,0.5,"[2, 0, 1, 0, 0, 1, 0, 2]",[2 3 1 3 0 1 3 3]
0,0,56,0.625,2.1224589347839355,0.625,"[0, 7, 7, 6, 0, 0, 1, 2]",[0 3 9 6 0 5 1 2]
0,0,57,0.625,2.0539159774780273,0.875,"[0, 7, 1, 1, 7, 7, 7, 0]",[0 7 5 1 7 4 9 0]
0,0,58,0.375,2.1508264541625977,0.625,"[1, 7, 0, 7, 1, 1, 7, 0]",[4 7 5 9 1 1 9 3]
0,0,59,0.125,2.3003733158111572,0.125,"[7, 0, 0, 1, 2, 7, 7, 1]",[4 5 3 8 8 8 7 4]
0,0,60,0.125,2.280324935913086,0.375,"[1, 7, 1, 1, 1, 1, 7, 0]",[3 4 2 4 4 8 4 0]
0,0,61,0.5,2.1280629634857178,0.625,"[0, 0, 1, 0, 0, 1, 1, 1]",[0 0 1 0 2 5 5 5]
0,0,62,0.375,2.174988031387329,0.75,"[1, 7, 0, 1, 2, 7, 0, 7]",[4 9 0 7 2 7 4 8]
0,0,63,0.25,2.269495725631714,0.5,"[1, 7, 1, 7, 1, 7, 0, 1]",[1 7 9 6 3 4 4 8]
0,0,64,0.25,2.2332253456115723,0.625,"[7, 1, 7, 1, 0, 7, 1, 0]",[4 6 7 2 6 5 8 0]
0,0,65,0.375,2.1581223011016846,0.75,"[1, 1, 0, 1, 7, 7, 0, 0]",[3 2 0 2 4 7 3 0]
0,0,66,0.375,2.2194337844848633,0.375,"[0, 1, 7, 6, 2, 1, 7, 7]",[5 1 3 6 3 1 2 8]
0,0,67,0.5,2.1518194675445557,0.5,"[1, 7, 7, 0, 2, 1, 7, 0]",[1 9 9 5 2 5 7 0]
0,0,68,0.125,2.2826709747314453,0.25,"[0, 0, 2, 7, 1, 1, 1, 7]",[3 2 3 9 3 3 1 8]
0,0,69,0.5,2.160991668701172,0.625,"[7, 0, 0, 1, 7, 7, 1, 6]",[7 0 5 8 9 4 1 6]
0,0,70,0.375,2.2322168350219727,0.5,"[7, 1, 7, 2, 1, 1, 7, 2]",[7 3 8 2 1 8 4 3]
0,0,71,0.375,2.167478561401367,0.625,"[7, 7, 1, 1, 0, 7, 7, 1]",[7 7 5 1 6 5 9 8]
0,0,72,0.625,2.135759115219116,0.625,"[1, 0, 0, 7, 1, 0, 7, 1]",[1 0 5 4 1 5 7 1]
0,0,73,0.375,2.1644375324249268,0.625,"[1, 1, 7, 7, 1, 7, 2, 1]",[1 5 7 8 9 9 2 9]
0,0,74,0.0,2.3784897327423096,0.0,"[7, 0, 7, 7, 7, 7, 0, 7]",[5 5 9 5 8 3 5 5]
0,0,75,0.375,2.180518865585327,0.625,"[1, 2, 0, 1, 7, 7, 0, 1]",[1 2 9 1 9 9 5 3]
0,0,76,0.5,2.1140997409820557,0.75,"[7, 7, 0, 1, 2, 2, 7, 0]",[7 3 4 1 2 6 7 2]
0,0,77,0.5,2.161654233932495,0.625,"[7, 2, 1, 7, 0, 7, 1, 1]",[7 2 1 8 0 4 3 8]
0,0,78,0.5,2.1283581256866455,0.875,"[1, 1, 0, 2, 1, 6, 1, 7]",[1 5 6 2 2 6 1 9]
0,0,79,0.5,2.2105021476745605,0.75,"[0, 7, 0, 0, 6, 4, 1, 7]",[3 9 0 0 6 4 8 9]
0,0,80,0.125,2.3024022579193115,0.375,"[7, 1, 0, 7, 1, 0, 7, 7]",[5 3 6 7 5 4 9 5]
0,0,81,0.375,2.1371443271636963,0.875,"[7, 0, 0, 7, 7, 7, 0, 7]",[4 5 0 4 4 7 0 9]
0,0,82,0.5,2.130169630050659,0.75,"[1, 1, 7, 7, 1, 0, 0, 0]",[6 1 4 5 1 8 0 0]
0,0,83,0.625,2.1075687408447266,0.75,"[6, 7, 1, 7, 7, 7, 7, 7]",[6 5 3 7 7 7 7 2]
0,0,84,0.375,2.263118267059326,0.5,"[1, 2, 6, 1, 1, 7, 7, 1]",[3 2 6 1 3 5 9 8]
0,0,85,0.5,2.0607268810272217,0.625,"[7, 1, 1, 0, 1, 1, 7, 0]",[4 8 1 8 1 1 7 6]
0,0,86,0.125,2.321950674057007,0.25,"[2, 0, 7, 7, 0, 7, 7, 0]",[2 2 5 3 3 8 5 6]
0,0,87,0.125,2.3107352256774902,0.5,"[1, 7, 7, 7, 7, 0, 1, 0]",[9 9 9 3 9 8 1 3]
0,0,88,0.5,2.1775097846984863,0.5,"[7, 7, 1, 0, 7, 1, 7, 0]",[7 3 8 5 7 4 7 0]
0,0,89,0.375,2.196129560470581,0.5,"[7, 0, 1, 1, 7, 7, 1, 0]",[4 0 1 4 7 9 4 3]
0,0,90,0.25,2.238938093185425,0.5,"[2, 7, 7, 0, 0, 7, 2, 0]",[4 7 4 6 5 7 4 4]
0,0,91,0.125,2.3047046661376953,0.5,"[2, 1, 0, 0, 7, 7, 0, 7]",[2 2 2 3 5 9 8 9]
0,0,92,0.125,2.3413021564483643,0.125,"[2, 0, 1, 7, 7, 1, 1, 0]",[2 3 3 3 9 4 4 8]
0,0,93,0.625,2.061150074005127,0.875,"[0, 1, 6, 1, 7, 1, 7, 1]",[6 1 6 1 6 1 2 1]
0,0,94,0.25,2.270429849624634,0.5,"[1, 7, 7, 2, 0, 7, 1, 7]",[3 9 9 2 0 5 5 4]
0,0,95,0.25,2.2661292552948,0.375,"[1, 1, 0, 7, 7, 2, 0, 7]",[8 1 5 8 9 2 3 3]
0,0,96,0.75,2.110039472579956,0.75,"[0, 2, 7, 0, 2, 7, 1, 7]",[0 2 7 0 2 9 5 7]
0,0,97,0.625,2.072143077850342,0.75,"[6, 7, 1, 1, 7, 1, 7, 7]",[6 7 1 5 9 1 8 7]
0,0,98,0.25,2.229987382888794,0.5,"[7, 1, 1, 7, 0, 0, 7, 1]",[7 6 8 9 0 8 9 5]
0,0,99,0.25,2.2657251358032227,0.25,"[2, 1, 7, 7, 7, 1, 2, 1]",[2 3 3 7 4 5 3 5]
0,0,100,0.375,2.1924610137939453,0.625,"[0, 7, 0, 7, 7, 1, 1, 7]",[0 9 8 5 4 1 3 7]
0,1,0,0.5,2.0760765075683594,1.0,"[1, 1, 6, 9, 3, 7, 3, 1]",[1 1 3 7 2 7 2 1]
0,1,1,0.5,2.1957921981811523,0.5,"[6, 3, 3, 9, 1, 4, 6, 1]",[0 0 3 8 0 4 6 1]
0,1,2,0.375,2.1900739669799805,0.75,"[6, 3, 0, 6, 3, 1, 9, 9]",[5 3 0 6 1 8 4 4]
0,1,3,0.875,2.087153911590576,1.0,"[1, 6, 2, 0, 9, 9, 3, 1]",[1 6 2 0 9 2 3 1]
0,1,4,0.625,2.1856331825256348,0.75,"[3, 2, 7, 2, 0, 6, 3, 7]",[5 2 9 2 0 6 3 5]
0,1,5,0.625,2.088984489440918,1.0,"[9, 7, 9, 9, 6, 9, 3, 1]",[7 9 9 9 6 4 3 1]
0,1,6,0.5,2.2225446701049805,0.625,"[9, 1, 3, 2, 3, 3, 9, 3]",[8 1 8 2 3 2 9 8]
0,1,7,0.75,2.1606717109680176,0.75,"[9, 9, 9, 7, 4, 1, 2, 6]",[9 8 8 7 4 1 2 6]
0,1,8,0.75,2.101879358291626,0.875,"[3, 3, 1, 7, 1, 1, 9, 0]",[3 2 1 7 1 1 8 0]
0,1,9,0.625,2.1749961376190186,0.75,"[1, 9, 3, 6, 9, 6, 3, 6]",[1 7 5 6 8 6 3 6]
0,1,10,0.375,2.274174928665161,0.5,"[0, 3, 7, 2, 7, 3, 3, 0]",[8 2 7 2 5 8 8 0]
0,1,11,0.25,2.3187031745910645,0.5,"[9, 9, 3, 2, 9, 3, 7, 3]",[8 9 8 2 5 5 0 2]
0,1,12,0.625,2.108973264694214,0.625,"[6, 7, 2, 7, 9, 9, 1, 1]",[6 7 6 2 9 8 1 1]
0,1,13,0.625,2.1545145511627197,0.875,"[6, 3, 9, 9, 9, 9, 7, 4]",[6 3 5 3 9 4 7 4]
0,1,14,0.5,2.2294859886169434,0.75,"[4, 9, 9, 9, 0, 9, 3, 9]",[4 8 9 4 0 4 8 9]
0,1,15,0.625,2.134369373321533,0.625,"[1, 3, 2, 1, 9, 1, 6, 1]",[4 3 2 1 5 5 6 1]
0,1,16,0.875,2.050981283187866,1.0,"[4, 6, 7, 9, 9, 7, 6, 4]",[4 6 7 9 4 7 6 4]
0,1,17,0.625,2.073073387145996,0.875,"[1, 0, 9, 1, 7, 3, 3, 9]",[1 0 9 1 7 8 2 4]
0,1,18,0.875,2.0324344635009766,1.0,"[1, 6, 9, 9, 6, 1, 9, 9]",[1 6 4 9 6 1 9 9]
0,1,19,0.5,2.217688798904419,0.5,"[9, 7, 0, 7, 1, 3, 6, 1]",[5 8 0 7 1 8 6 5]
0,1,20,0.5,2.217015504837036,0.625,"[6, 9, 7, 3, 2, 3, 0, 2]",[2 5 5 5 2 3 0 2]
0,1,21,0.625,2.171332597732544,0.75,"[7, 0, 0, 9, 1, 1, 2, 3]",[5 0 0 9 1 3 2 8]
0,1,22,0.75,2.1504809856414795,0.875,"[2, 4, 1, 1, 2, 1, 1, 0]",[2 4 1 7 2 1 8 0]
0,1,23,0.75,2.1236443519592285,0.875,"[9, 9, 2, 7, 2, 3, 1, 9]",[9 9 7 7 2 3 5 9]
0,1,24,0.625,2.073444128036499,0.75,"[7, 0, 6, 3, 1, 9, 3, 1]",[7 0 6 8 1 7 2 1]
0,1,25,0.5,2.1680564880371094,0.625,"[3, 7, 9, 3, 6, 9, 9, 1]",[3 7 8 2 6 8 7 1]
0,1,26,0.625,2.2481725215911865,0.625,"[9, 3, 3, 1, 4, 3, 3, 4]",[8 3 8 5 4 3 3 4]
0,1,27,0.75,2.0994315147399902,1.0,"[2, 1, 2, 9, 6, 1, 2, 6]",[2 1 2 4 6 2 2 6]
0,1,28,0.625,2.17696475982666,0.625,"[3, 0, 3, 1, 6, 0, 6, 2]",[3 0 8 1 6 9 0 2]
0,1,29,0.625,2.164127826690674,0.75,"[7, 1, 3, 3, 9, 2, 3, 7]",[3 1 5 3 4 2 3 7]
0,1,30,0.375,2.2169699668884277,0.5,"[2, 7, 3, 7, 3, 1, 3, 1]",[2 7 5 9 9 8 5 1]
0,1,31,0.375,2.2784910202026367,0.5,"[3, 9, 3, 3, 4, 9, 0, 9]",[3 3 0 3 3 9 5 8]
0,1,32,0.625,2.1680243015289307,0.75,"[1, 9, 3, 2, 3, 3, 9, 7]",[1 9 3 2 5 5 7 7]
0,1,33,0.5,2.2063791751861572,0.75,"[2, 3, 1, 9, 1, 9, 3, 9]",[2 2 1 4 5 9 3 5]
0,1,34,0.5,2.204414129257202,0.5,"[7, 9, 0, 9, 9, 6, 0, 4]",[7 8 0 8 5 0 0 4]
0,1,35,0.75,2.158785104751587,0.75,"[9, 0, 7, 2, 0, 6, 6, 2]",[9 5 7 2 8 6 6 2]
0,1,36,0.75,2.139493227005005,0.75,"[2, 7, 1, 0, 9, 7, 7, 6]",[2 7 1 0 5 7 2 6]
0,1,37,1.0,2.0936431884765625,1.0,"[6, 3, 3, 7, 1, 0, 6, 9]",[6 3 3 7 1 0 6 9]
0,1,38,0.75,2.1108548641204834,0.75,"[9, 3, 1, 2, 1, 6, 1, 9]",[8 8 1 2 1 6 1 9]
0,1,39,1.0,1.952666997909546,1.0,"[9, 1, 0, 4, 0, 7, 7, 2]",[9 1 0 4 0 7 7 2]
0,1,40,0.75,2.104602575302124,0.875,"[9, 9, 0, 7, 3, 3, 1, 4]",[9 9 0 3 3 5 1 4]
0,1,41,0.75,2.108320474624634,0.75,"[2, 2, 6, 0, 6, 3, 7, 7]",[2 2 5 5 6 3 7 7]
0,1,42,1.0,2.051964282989502,1.0,"[2, 6, 3, 9, 6, 2, 1, 4]",[2 6 3 9 6 2 1 4]
0,1,43,0.75,2.1219422817230225,0.75,"[6, 3, 6, 7, 9, 7, 3, 9]",[6 8 6 7 8 7 3 9]
0,1,44,0.625,2.174985885620117,0.75,"[7, 6, 9, 3, 7, 7, 2, 6]",[7 6 4 5 7 3 2 6]
0,1,45,0.625,2.1242733001708984,1.0,"[1, 7, 9, 7, 6, 1, 7, 3]",[6 7 4 9 6 1 7 3]
0,1,46,0.5,2.2015655040740967,0.625,"[1, 9, 9, 3, 3, 6, 9, 1]",[8 4 9 3 5 6 4 1]
0,1,47,0.625,2.1602725982666016,0.875,"[1, 6, 9, 6, 9, 9, 9, 1]",[1 6 9 6 8 4 4 1]
0,1,48,0.625,2.1576359272003174,0.875,"[2, 1, 2, 0, 0, 3, 9, 9]",[2 6 2 6 0 3 9 3]
0,1,49,0.25,2.3141868114471436,0.375,"[3, 9, 7, 3, 7, 7, 3, 9]",[8 4 8 8 8 7 8 9]
0,1,50,0.875,1.9784122705459595,1.0,"[3, 1, 1, 7, 7, 6, 3, 7]",[3 1 1 7 7 0 3 7]
0,1,51,0.25,2.306128740310669,0.375,"[3, 1, 9, 0, 6, 1, 9, 7]",[8 5 8 2 0 8 9 7]
0,1,52,0.5,2.209535837173462,0.75,"[9, 3, 3, 3, 7, 2, 7, 6]",[4 5 2 3 7 2 7 5]
0,1,53,0.625,2.1606826782226562,0.75,"[6, 1, 1, 9, 9, 1, 3, 4]",[6 1 1 4 9 5 5 4]
0,1,54,0.625,2.1372036933898926,0.625,"[1, 2, 0, 3, 7, 0, 9, 9]",[1 2 0 8 7 0 4 8]
0,1,55,0.5,2.2339954376220703,0.625,"[9, 2, 1, 3, 9, 1, 3, 0]",[3 2 5 8 9 8 3 0]
0,1,56,0.75,2.1612324714660645,0.875,"[7, 7, 7, 2, 3, 6, 3, 0]",[0 7 7 2 3 6 5 0]
0,1,57,0.625,2.1527206897735596,0.75,"[9, 9, 0, 2, 6, 9, 9, 9]",[4 9 0 2 6 8 9 8]
0,1,58,0.5,2.1572186946868896,0.75,"[6, 3, 9, 9, 7, 9, 3, 7]",[6 8 9 4 7 4 5 7]
0,1,59,0.25,2.2111546993255615,0.75,"[7, 3, 1, 9, 3, 7, 1, 9]",[9 8 7 5 3 3 7 9]
0,1,60,0.375,2.2639687061309814,0.5,"[9, 2, 3, 3, 1, 9, 1, 3]",[5 2 3 5 1 4 8 9]
0,1,61,0.75,2.1065962314605713,0.75,"[9, 1, 0, 6, 3, 6, 7, 7]",[4 5 0 6 3 6 7 7]
0,1,62,0.75,2.1356866359710693,0.875,"[1, 6, 9, 9, 1, 3, 9, 6]",[8 6 4 9 1 3 9 6]
0,1,63,0.625,2.1590914726257324,0.625,"[6, 9, 3, 7, 9, 6, 7, 9]",[6 9 8 7 4 5 7 9]
0,1,64,0.5,2.145681858062744,0.75,"[6, 6, 9, 3, 3, 9, 7, 9]",[6 6 4 8 0 6 7 9]
0,1,65,0.75,2.2280261516571045,0.75,"[3, 9, 2, 3, 3, 0, 6, 4]",[3 8 2 5 3 0 6 4]
0,1,66,0.75,2.051596164703369,1.0,"[7, 2, 1, 0, 7, 7, 0, 6]",[7 2 1 2 7 9 0 6]
0,1,67,0.75,2.0844016075134277,0.875,"[6, 1, 0, 6, 9, 0, 2, 1]",[6 8 0 6 4 0 2 1]
0,1,68,0.625,2.1551353931427,0.625,"[1, 9, 0, 1, 0, 3, 9, 3]",[1 5 0 1 0 3 3 8]
0,1,69,0.625,2.1074085235595703,0.75,"[6, 0, 9, 9, 1, 9, 3, 1]",[6 0 9 9 8 4 5 1]
0,1,70,0.875,2.0625782012939453,1.0,"[2, 9, 9, 2, 0, 3, 1, 9]",[2 9 4 2 0 3 1 9]
0,1,71,0.375,2.199687957763672,0.875,"[9, 1, 1, 9, 1, 9, 3, 2]",[4 6 6 9 1 7 3 5]
0,1,72,0.625,2.13584566116333,0.875,"[9, 3, 4, 1, 1, 3, 2, 7]",[4 8 4 6 1 3 2 7]
0,1,73,0.625,2.2182610034942627,0.75,"[1, 4, 3, 9, 3, 9, 3, 9]",[1 4 3 8 3 8 3 4]
0,1,74,0.75,2.2265560626983643,0.75,"[6, 3, 2, 4, 9, 3, 0, 9]",[6 5 2 4 9 3 0 5]
0,1,75,0.625,2.132678508758545,0.75,"[9, 9, 3, 0, 9, 1, 0, 3]",[4 9 8 0 9 1 0 5]
0,1,76,0.5,2.212369203567505,0.625,"[9, 9, 7, 1, 0, 9, 2, 6]",[8 4 7 8 0 8 2 6]
0,1,77,0.625,2.0611321926116943,1.0,"[9, 2, 1, 4, 1, 4, 1, 1]",[7 3 1 4 2 4 1 1]
0,1,78,0.75,2.115332841873169,0.875,"[7, 9, 1, 2, 9, 7, 1, 7]",[7 9 8 2 4 7 1 7]
0,1,79,0.625,2.14843487739563,0.875,"[3, 2, 7, 3, 2, 1, 6, 7]",[5 2 9 3 2 7 6 7]
0,1,80,0.5,2.143569231033325,1.0,"[7, 3, 9, 3, 0, 1, 9, 3]",[7 2 3 3 2 7 9 3]
0,1,81,0.75,2.1759252548217773,0.75,"[9, 3, 6, 9, 7, 3, 9, 0]",[9 3 6 5 5 3 9 0]
0,1,82,0.5,2.247093915939331,0.625,"[6, 1, 0, 3, 9, 6, 4, 9]",[5 5 5 3 4 6 4 9]
0,1,83,0.625,2.1801974773406982,0.75,"[9, 9, 3, 3, 3, 9, 3, 7]",[9 9 3 3 0 9 0 8]
0,1,84,0.75,2.091301679611206,0.875,"[2, 2, 6, 1, 1, 0, 6, 2]",[2 2 6 1 9 0 2 2]
0,1,85,0.625,2.2034239768981934,0.625,"[1, 3, 1, 7, 2, 9, 7, 9]",[1 3 5 5 2 8 7 9]
0,1,86,0.5,2.213449478149414,0.5,"[9, 1, 3, 3, 7, 3, 9, 1]",[8 1 3 8 7 5 9 8]
0,1,87,0.625,2.1369025707244873,0.75,"[9, 3, 2, 2, 1, 3, 3, 1]",[9 5 2 3 1 8 3 1]
0,1,88,0.875,2.121129274368286,0.875,"[3, 9, 9, 7, 3, 0, 4, 3]",[8 9 9 7 3 0 4 3]
0,1,89,0.625,2.1701529026031494,0.75,"[0, 9, 2, 3, 9, 2, 3, 7]",[0 9 8 3 4 2 5 7]
0,1,90,0.625,2.133315324783325,0.75,"[0, 1, 3, 1, 7, 1, 0, 3]",[0 5 3 1 8 1 0 2]
0,1,91,0.75,2.1738712787628174,0.75,"[2, 2, 2, 9, 9, 9, 3, 9]",[2 2 2 9 9 9 5 8]
0,1,92,0.625,2.1487410068511963,0.875,"[9, 6, 3, 9, 6, 9, 9, 1]",[9 8 3 4 4 9 4 1]
0,1,93,0.625,2.2011709213256836,0.75,"[2, 9, 3, 6, 6, 6, 4, 0]",[2 8 3 6 0 6 5 0]
0,1,94,0.5,2.186340808868408,0.75,"[9, 1, 6, 9, 3, 9, 2, 3]",[4 1 5 4 3 3 2 3]
0,1,95,0.5,2.2121200561523438,0.625,"[1, 7, 6, 0, 2, 6, 3, 2]",[7 7 6 0 5 5 5 2]
0,1,96,0.5,2.088247537612915,1.0,"[1, 9, 0, 9, 9, 3, 4, 1]",[1 4 0 4 4 3 2 1]
0,1,97,0.75,2.127744674682617,0.75,"[0, 6, 3, 4, 1, 2, 2, 7]",[0 2 5 4 1 2 2 7]
0,1,98,0.5,2.2074077129364014,0.625,"[3, 1, 3, 1, 3, 7, 3, 0]",[8 1 8 1 3 9 8 0]
0,1,99,0.875,2.077927350997925,1.0,"[3, 9, 9, 9, 2, 4, 9, 2]",[3 9 4 9 2 4 9 2]
0,1,100,1.0,2.0216176509857178,1.0,"[7, 7, 3, 2, 1, 3, 3, 7]",[7 7 3 2 1 3 3 7]
0,2,0,0.5,2.1437125205993652,0.625,"[1, 0, 2, 6, 7, 6, 0, 7]",[3 0 2 4 9 0 0 7]
0,2,1,0.375,2.1001648902893066,0.75,"[7, 0, 1, 9, 1, 6, 7, 0]",[4 0 1 4 1 4 9 2]
0,2,2,0.625,2.0212557315826416,0.875,"[0, 7, 1, 9, 1, 7, 7, 1]",[0 7 1 4 1 4 9 1]
0,2,3,0.375,2.2664339542388916,0.375,"[7, 0, 6, 7, 6, 4, 6, 1]",[3 0 3 7 5 4 5 3]
0,2,4,0.5,2.0955419540405273,0.75,"[6, 2, 7, 7, 7, 7, 6, 9]",[6 2 9 7 9 7 5 5]
0,2,5,0.625,2.0339930057525635,0.625,"[1, 6, 1, 6, 2, 0, 7, 1]",[1 3 2 4 2 0 7 1]
0,2,6,0.25,2.1545023918151855,0.625,"[7, 7, 7, 6, 7, 1, 7, 9]",[9 8 8 6 5 1 9 4]
