,Epoch,Iteration,Accuracy,Loss,Top3,Prediction,Target
0,0,83,0.5,2.7096216678619385,0.875,"[0, 5, 6, 1, 2, 9, 0, 5]",[0 8 6 4 5 3 0 4]
0,0,84,0.5,1.852640151977539,0.875,"[9, 9, 5, 2, 0, 9, 5, 5]",[7 9 5 4 0 9 6 3]
0,0,85,1.0,1.7457267045974731,1.0,"[7, 0, 6, 7, 9, 8, 5, 0]",[7 0 6 7 9 8 1 0]
0,0,86,0.75,2.100407123565674,1.0,"[9, 9, 0, 0, 2, 5, 1, 4]",[4 9 0 0 2 8 1 4]
0,0,87,0.375,2.265241861343384,0.625,"[8, 2, 5, 2, 2, 7, 2, 5]",[3 2 8 3 2 7 6 3]
0,0,88,0.875,2.484375,1.0,"[2, 1, 1, 7, 2, 2, 1, 8]",[2 1 1 7 6 2 1 8]
0,0,89,0.625,2.0383987426757812,0.75,"[0, 5, 5, 4, 8, 8, 3, 9]",[0 5 1 4 9 8 9 9]
0,0,90,0.625,1.7523537874221802,1.0,"[2, 3, 2, 2, 0, 6, 4, 3]",[3 3 2 5 0 6 1 3]
0,0,91,0.75,1.7504855394363403,1.0,"[0, 8, 3, 2, 0, 2, 7, 6]",[0 8 3 3 0 6 7 6]
0,0,92,0.625,2.4011363983154297,1.0,"[1, 5, 4, 3, 5, 9, 1, 2]",[1 6 4 3 3 9 4 2]
0,0,93,0.75,2.252272844314575,1.0,"[6, 1, 7, 5, 6, 7, 2, 2]",[6 1 7 1 6 7 3 2]
0,0,94,0.75,1.8867313861846924,1.0,"[1, 9, 0, 2, 2, 9, 4, 9]",[1 9 0 2 7 9 4 5]
0,0,95,0.625,2.3370048999786377,0.875,"[6, 3, 3, 7, 5, 2, 7, 4]",[4 3 3 7 5 1 7 4]
0,0,96,0.625,2.274587392807007,0.75,"[5, 4, 8, 5, 9, 4, 2, 5]",[5 4 8 8 9 4 3 2]
0,0,97,0.75,1.9137215614318848,1.0,"[2, 9, 4, 6, 1, 2, 5, 8]",[2 9 4 6 1 3 2 5]
0,0,98,0.75,2.014052152633667,0.875,"[5, 2, 5, 0, 9, 2, 4, 2]",[5 2 1 6 9 2 8 2]
0,0,99,0.75,2.3819580078125,1.0,"[5, 6, 4, 4, 1, 0, 0, 2]",[1 6 4 4 8 0 0 2]
0,0,100,0.5,2.3237335681915283,1.0,"[8, 1, 5, 9, 7, 2, 2, 5]",[8 1 1 4 7 3 6 3]
0,1,0,0.75,0.6019607782363892,0.875,"[7, 0, 2, 1, 3, 9, 8, 5]",[7 0 2 1 3 3 8 3]
0,1,1,1.0,0.36127451062202454,1.0,"[1, 7, 2, 6, 1, 9, 7, 2]",[1 7 2 6 1 9 7 2]
0,1,2,0.875,0.5637944936752319,1.0,"[1, 7, 2, 1, 2, 8, 5, 8]",[1 8 2 1 2 8 5 8]
0,1,3,0.75,0.7556451559066772,0.875,"[1, 1, 1, 3, 0, 7, 9, 1]",[1 1 1 2 8 7 9 1]
0,1,4,0.625,0.7039902210235596,0.875,"[1, 7, 5, 2, 9, 7, 0, 1]",[1 9 5 2 8 7 5 1]
0,1,5,0.625,0.9106147289276123,0.75,"[0, 1, 6, 5, 7, 7, 0, 6]",[8 1 6 6 7 8 0 6]
0,1,6,0.625,0.7269951105117798,1.0,"[0, 3, 8, 1, 8, 7, 0, 4]",[3 3 8 8 8 7 3 4]
0,1,7,0.625,0.9927524328231812,0.75,"[8, 0, 1, 4, 1, 8, 9, 2]",[2 8 1 4 9 8 9 2]
0,1,8,0.75,0.6485702395439148,1.0,"[7, 1, 9, 3, 5, 8, 4, 4]",[9 1 9 3 5 8 6 4]
0,1,9,0.75,0.6185865998268127,0.875,"[3, 7, 3, 1, 0, 4, 1, 3]",[3 7 7 1 0 2 1 3]
0,1,10,0.75,0.8642508387565613,0.875,"[7, 8, 9, 3, 6, 1, 9, 1]",[8 8 4 3 6 1 9 1]
0,1,11,0.75,0.7178802490234375,0.875,"[8, 2, 1, 5, 7, 7, 7, 4]",[8 2 1 5 7 8 8 4]
0,1,12,1.0,0.5573529601097107,1.0,"[7, 6, 9, 0, 2, 8, 4, 7]",[7 6 9 0 2 8 4 7]
0,1,13,0.875,0.6214051842689514,1.0,"[1, 7, 7, 7, 4, 7, 2, 2]",[1 7 7 7 4 5 2 2]
0,1,14,0.625,1.0383440256118774,0.75,"[4, 0, 9, 0, 2, 1, 4, 7]",[4 8 9 9 2 8 4 7]
0,1,15,0.625,0.7765213847160339,0.875,"[1, 5, 1, 7, 8, 9, 7, 0]",[1 5 1 3 8 9 5 8]
0,1,16,0.5,0.9952458739280701,0.75,"[5, 0, 1, 9, 9, 8, 4, 2]",[8 1 1 2 9 5 4 2]
0,1,17,0.625,0.8345901966094971,0.875,"[1, 6, 7, 6, 7, 4, 1, 2]",[8 6 7 6 9 4 1 7]
0,1,18,0.5,1.0206557512283325,0.75,"[9, 7, 5, 7, 1, 0, 0, 7]",[9 5 5 7 1 5 8 8]
0,1,19,0.875,0.693019449710846,1.0,"[0, 2, 7, 8, 8, 2, 9, 7]",[0 2 8 8 8 2 9 7]
0,1,20,0.875,0.6252434849739075,1.0,"[7, 2, 7, 7, 0, 1, 9, 3]",[7 2 3 7 0 1 9 5]
0,1,21,0.5,1.000121831893921,0.875,"[1, 2, 7, 7, 6, 7, 1, 7]",[1 2 8 7 6 3 8 3]
0,1,22,0.75,0.6477532386779785,1.0,"[6, 2, 9, 7, 2, 8, 2, 2]",[3 2 9 7 2 9 2 2]
0,1,23,0.75,0.7197779417037964,0.875,"[2, 3, 2, 2, 2, 2, 7, 0]",[3 3 2 2 1 2 7 0]
0,1,24,0.625,0.840146541595459,0.875,"[7, 4, 7, 9, 4, 1, 1, 6]",[9 4 8 8 4 1 1 6]
0,1,25,0.5,0.8122150301933289,0.875,"[3, 2, 3, 7, 6, 0, 7, 0]",[3 3 3 7 6 5 9 5]
0,1,26,0.5,0.825936496257782,0.75,"[8, 4, 7, 7, 1, 7, 4, 0]",[9 4 7 5 4 3 4 0]
0,1,27,0.375,1.138071894645691,0.875,"[9, 1, 1, 2, 6, 0, 6, 0]",[4 4 8 2 6 5 6 5]
0,1,28,0.75,0.9121732115745544,0.875,"[5, 6, 7, 0, 2, 6, 2, 2]",[5 6 7 0 6 6 2 8]
0,1,29,0.75,0.9087540507316589,0.875,"[4, 5, 9, 1, 3, 2, 7, 1]",[4 5 9 1 3 2 8 8]
0,1,30,0.625,0.7723360657691956,1.0,"[9, 2, 9, 2, 9, 0, 7, 4]",[9 3 4 2 9 0 7 4]
0,1,31,0.625,0.6819625496864319,1.0,"[4, 0, 0, 7, 2, 7, 1, 1]",[6 0 8 7 2 7 1 8]
0,1,32,0.625,0.9662989974021912,0.875,"[8, 6, 0, 0, 3, 0, 6, 7]",[6 6 0 0 3 0 4 9]
0,1,33,1.0,0.5772875547409058,1.0,"[5, 7, 8, 1, 1, 8, 6, 9]",[5 7 8 1 1 8 6 9]
0,1,34,0.625,0.8509364128112793,0.75,"[7, 4, 7, 0, 9, 2, 7, 8]",[7 4 5 8 4 2 7 8]
0,1,35,0.75,0.5530744194984436,1.0,"[7, 9, 6, 0, 1, 5, 9, 7]",[9 9 6 0 1 5 9 7]
0,1,36,0.625,1.0300970077514648,1.0,"[0, 7, 1, 9, 5, 7, 6, 0]",[0 9 1 9 1 7 6 6]
0,1,37,0.75,0.6015421748161316,1.0,"[7, 4, 3, 9, 1, 7, 9, 1]",[0 4 3 4 1 7 9 1]
0,1,38,0.875,0.8137175440788269,1.0,"[6, 8, 6, 5, 2, 3, 8, 4]",[6 8 6 5 2 3 8 6]
0,1,39,0.875,0.5920379161834717,0.875,"[0, 5, 0, 2, 2, 4, 7, 1]",[0 3 0 2 2 4 7 1]
0,1,40,0.875,0.576653242111206,1.0,"[9, 0, 3, 1, 2, 0, 5, 9]",[4 0 3 1 2 0 5 9]
0,1,41,0.75,0.6738230586051941,1.0,"[7, 2, 0, 7, 6, 7, 5, 3]",[3 2 0 8 6 7 5 3]
0,1,42,0.625,0.9027822017669678,0.875,"[6, 7, 7, 0, 5, 9, 1, 7]",[6 7 9 0 6 9 1 8]
0,1,43,0.5,0.954126238822937,0.875,"[5, 0, 7, 0, 0, 7, 6, 4]",[5 0 9 6 0 3 6 4]
0,1,44,0.875,0.5095779299736023,1.0,"[7, 9, 7, 4, 5, 3, 7, 9]",[7 9 5 4 5 3 7 9]
0,1,45,0.5,1.0398386716842651,0.75,"[2, 5, 9, 7, 0, 0, 3, 0]",[8 5 9 8 0 6 3 9]
0,1,46,0.625,0.8419758677482605,0.75,"[7, 7, 2, 6, 5, 0, 5, 7]",[7 9 2 6 8 0 5 9]
0,1,47,0.5,1.1404838562011719,0.75,"[2, 6, 9, 0, 0, 1, 7, 8]",[0 6 9 6 0 3 5 8]
0,1,48,0.875,0.4859120547771454,1.0,"[4, 6, 7, 5, 2, 7, 7, 9]",[4 6 7 5 2 7 9 9]
0,1,49,0.75,0.6714344620704651,0.75,"[1, 5, 2, 4, 0, 6, 4, 1]",[1 3 7 4 0 6 4 1]
0,1,50,0.75,0.6120941638946533,1.0,"[7, 4, 4, 8, 3, 2, 7, 0]",[7 4 4 2 3 2 9 0]
0,1,51,0.5,0.7526612877845764,1.0,"[1, 6, 1, 2, 7, 7, 7, 5]",[1 6 8 2 9 7 9 6]
0,1,52,1.0,0.5903445482254028,1.0,"[7, 0, 0, 1, 6, 9, 2, 9]",[7 0 0 1 6 9 2 9]
0,1,53,0.75,0.6198790669441223,1.0,"[7, 4, 5, 4, 7, 9, 7, 0]",[7 4 3 4 9 9 7 5]
0,1,54,0.875,0.9885113835334778,0.875,"[9, 2, 3, 5, 6, 1, 7, 4]",[9 2 3 5 6 1 8 4]
0,1,55,1.0,0.5017799735069275,1.0,"[4, 7, 8, 7, 0, 0, 4, 9]",[4 7 8 7 0 0 4 9]
0,1,56,1.0,0.507016122341156,1.0,"[1, 5, 6, 2, 2, 0, 8, 7]",[1 5 6 2 2 0 8 7]
0,1,57,0.625,0.9020630717277527,0.75,"[4, 3, 1, 7, 5, 5, 5, 0]",[4 3 6 7 5 6 3 0]
0,1,58,0.75,0.6736065745353699,0.875,"[9, 2, 8, 7, 7, 7, 9, 3]",[9 2 8 7 8 7 4 3]
0,1,59,0.75,0.5982201099395752,0.875,"[6, 8, 7, 9, 1, 7, 1, 1]",[6 5 4 9 1 7 1 1]
0,1,60,0.75,0.7010279893875122,1.0,"[7, 5, 9, 7, 5, 1, 6, 7]",[7 6 9 4 5 1 6 7]
0,1,61,0.625,0.7632735967636108,0.875,"[1, 7, 4, 0, 2, 7, 7, 1]",[7 7 4 8 2 7 2 1]
0,1,62,0.875,0.6841282844543457,1.0,"[0, 5, 1, 0, 9, 6, 8, 4]",[0 5 1 0 9 6 4 4]
0,1,63,0.625,0.8796416521072388,1.0,"[8, 3, 3, 7, 0, 5, 7, 9]",[5 3 3 9 0 5 9 9]
0,1,64,0.75,0.7228012681007385,0.875,"[3, 3, 2, 4, 1, 9, 1, 4]",[2 3 2 4 1 3 1 4]
0,1,65,0.875,0.40268731117248535,1.0,"[7, 7, 5, 0, 7, 1, 7, 0]",[7 7 5 5 7 1 7 0]
0,1,66,0.75,0.7629854083061218,1.0,"[7, 1, 0, 7, 2, 2, 4, 6]",[7 1 8 7 2 9 4 6]
0,1,67,0.75,0.7907285094261169,0.875,"[1, 2, 1, 5, 8, 0, 1, 9]",[6 2 1 3 8 0 1 9]
0,1,68,0.75,0.6536526083946228,1.0,"[8, 0, 6, 4, 3, 4, 2, 3]",[8 8 6 4 3 4 2 5]
0,1,69,0.5,0.8751225471496582,0.875,"[8, 3, 5, 0, 2, 7, 8, 0]",[8 3 5 5 3 7 2 2]
0,1,70,0.875,0.489093154668808,1.0,"[9, 6, 1, 2, 0, 7, 7, 1]",[9 6 1 2 0 9 7 1]
0,1,71,0.75,0.868241012096405,0.875,"[5, 7, 7, 1, 7, 7, 4, 3]",[5 7 9 1 3 7 4 3]
0,1,72,0.625,0.6271844506263733,1.0,"[9, 2, 5, 7, 7, 2, 3, 0]",[9 2 6 9 7 2 9 0]
0,1,73,0.875,0.6290032863616943,1.0,"[5, 8, 0, 1, 3, 0, 0, 9]",[5 2 0 1 3 0 0 9]
0,1,74,0.625,0.854490339756012,0.625,"[6, 8, 2, 7, 1, 7, 0, 0]",[6 3 2 7 1 8 0 8]
0,1,75,0.875,0.6972541213035583,1.0,"[7, 0, 1, 2, 1, 2, 9, 0]",[7 0 1 2 1 2 9 5]
0,1,76,0.625,0.9229851961135864,0.625,"[7, 9, 1, 3, 5, 1, 3, 7]",[0 9 1 3 9 1 3 9]
0,1,77,0.625,0.8168973922729492,0.75,"[6, 7, 0, 7, 1, 2, 2, 2]",[6 9 8 7 4 2 2 2]
0,1,78,1.0,0.4548770487308502,1.0,"[3, 0, 2, 5, 2, 8, 2, 8]",[3 0 2 5 2 8 2 8]
0,1,79,0.875,0.526294469833374,1.0,"[0, 4, 7, 4, 7, 5, 7, 5]",[0 4 7 4 7 5 8 5]
0,1,80,0.625,0.6900651454925537,1.0,"[4, 7, 7, 2, 6, 1, 7, 3]",[4 7 3 2 6 1 9 4]
0,1,81,0.875,0.5890016555786133,1.0,"[0, 1, 5, 4, 2, 0, 7, 0]",[6 1 5 4 2 0 7 0]
0,1,82,0.625,0.8522765040397644,0.75,"[3, 7, 1, 0, 7, 0, 3, 0]",[5 7 1 0 3 0 1 0]
0,1,83,0.75,0.7194175124168396,1.0,"[2, 6, 6, 9, 0, 7, 4, 7]",[2 6 6 2 8 7 4 7]
0,1,84,0.75,0.9666938185691833,0.875,"[8, 5, 2, 7, 0, 9, 9, 6]",[8 3 2 7 6 5 9 6]
0,1,85,0.625,0.7610973715782166,0.875,"[7, 4, 0, 8, 9, 2, 1, 7]",[9 4 0 8 4 8 1 7]
0,1,86,0.75,0.6428278684616089,1.0,"[5, 9, 8, 5, 9, 6, 6, 1]",[5 9 8 8 8 6 6 1]
0,1,87,0.75,0.8375806212425232,1.0,"[5, 0, 1, 1, 3, 0, 2, 1]",[9 0 1 1 3 0 4 1]
0,1,88,0.75,0.8940789103507996,0.875,"[0, 2, 4, 9, 4, 8, 6, 4]",[0 2 4 9 4 5 6 4]
0,1,89,0.625,0.7273463010787964,1.0,"[1, 0, 1, 6, 8, 5, 7, 0]",[7 6 1 6 3 5 7 0]
0,1,90,0.875,0.6173045635223389,1.0,"[9, 1, 7, 3, 7, 7, 6, 4]",[9 1 7 3 7 9 6 4]
0,1,91,0.75,0.692565381526947,0.875,"[0, 6, 9, 2, 9, 1, 0, 7]",[8 6 3 2 9 1 0 7]
0,1,92,0.75,0.6699590086936951,1.0,"[3, 5, 7, 5, 7, 1, 3, 9]",[3 3 9 5 7 1 3 9]
0,1,93,0.875,0.9169671535491943,1.0,"[1, 4, 1, 0, 3, 6, 9, 6]",[1 4 7 0 3 6 9 6]
0,1,94,0.5,0.9745477437973022,0.875,"[3, 6, 0, 5, 1, 2, 2, 5]",[3 4 6 3 1 7 2 5]
0,1,95,0.75,0.8372977375984192,1.0,"[1, 5, 2, 3, 0, 5, 7, 7]",[1 5 0 3 0 5 9 7]
0,1,96,0.75,0.7548947930335999,1.0,"[0, 7, 7, 2, 2, 2, 5, 5]",[3 7 5 2 2 2 5 5]
0,1,97,0.875,0.9507864713668823,1.0,"[0, 0, 6, 7, 6, 1, 1, 2]",[0 0 6 7 6 1 1 4]
0,1,98,0.5,0.8640422224998474,0.875,"[0, 7, 2, 1, 8, 7, 4, 1]",[0 8 3 1 8 8 4 3]
0,1,99,0.875,0.6346371173858643,0.875,"[7, 3, 5, 2, 7, 0, 5, 2]",[3 3 5 2 7 0 5 2]
0,1,100,0.625,1.1500407457351685,1.0,"[6, 1, 8, 7, 6, 5, 1, 9]",[6 1 7 9 6 5 1 8]
0,2,0,0.875,0.8769868016242981,1.0,"[4, 9, 1, 3, 2, 3, 7, 4]",[4 7 1 3 2 3 7 4]
0,2,1,0.75,0.7568145394325256,0.875,"[8, 6, 1, 7, 1, 5, 1, 4]",[8 6 1 8 1 8 1 4]
0,2,2,1.0,0.6344572305679321,1.0,"[7, 4, 6, 8, 3, 2, 1, 0]",[4 4 6 8 3 2 1 0]
0,2,3,0.875,0.6467834115028381,1.0,"[8, 5, 5, 0, 3, 0, 4, 3]",[8 3 5 0 3 0 4 3]
0,2,4,0.875,0.6036716103553772,0.875,"[0, 1, 3, 4, 2, 6, 8, 6]",[0 1 3 4 2 6 4 6]
0,2,5,0.625,0.8522727489471436,0.875,"[0, 5, 8, 6, 4, 2, 9, 2]",[0 5 5 6 4 2 7 6]
