,Epoch,Iteration,Accuracy,Loss,Top3,Prediction,Target
0,0,36,0.125,16.052215576171875,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 5 4 6 7 3 2 0]
0,0,37,0.0,15.46379566192627,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 9 8 5 4 6 7 3]
0,0,38,0.125,18.740127563476562,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 0 1 9 8 5 4 6]
0,0,39,0.125,11.925638198852539,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 3 2 0 1 9 8 5]
0,0,40,0.125,37.7017822265625,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[4 6 7 3 2 0 1 9]
0,0,41,0.125,13.085041999816895,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 5 4 6 7 3 2 0]
0,0,42,0.0,14.648366928100586,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 9 8 5 4 6 7 3]
0,0,43,0.125,13.684515953063965,0.625,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 0 1 9 8 5 4 6]
0,0,44,0.125,12.400826454162598,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 3 2 0 1 9 8 5]
0,0,45,0.125,18.986318588256836,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[4 6 7 3 2 0 1 9]
0,0,46,0.125,22.190353393554688,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 5 4 6 7 3 2 0]
0,0,47,0.0,19.05831527709961,0.25,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 9 8 5 4 6 7 3]
0,0,48,0.125,19.38355827331543,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 0 1 9 8 5 4 6]
0,0,49,0.125,16.902589797973633,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 3 2 0 1 9 8 5]
0,0,50,0.125,18.00379180908203,0.125,"[0, 0, 0, 0, 0, 0, 0, 0]",[4 6 7 3 2 0 1 9]
0,0,51,0.125,46.13081741333008,0.625,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 5 4 6 7 3 2 0]
0,0,52,0.0,13.533352851867676,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[1 9 8 5 4 6 7 3]
0,0,53,0.125,12.630311012268066,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[2 0 1 9 8 5 4 6]
0,0,54,0.125,13.736373901367188,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[7 3 2 0 1 9 8 5]
0,0,55,0.125,19.6345157623291,0.375,"[0, 0, 0, 0, 0, 0, 0, 0]",[4 6 7 3 2 0 1 9]
0,0,56,0.125,14.643600463867188,0.5,"[0, 0, 0, 0, 0, 0, 0, 0]",[8 5 4 6 7 3 2 0]
0,0,57,0.0,15.118168830871582,0.375,"[6, 0, 0, 0, 9, 0, 0, 0]",[1 9 8 5 4 6 7 3]
0,0,58,0.125,9.5155029296875,0.625,"[9, 0, 0, 0, 9, 9, 0, 0]",[2 0 1 9 8 5 4 6]
0,0,59,0.25,10.676295280456543,0.375,"[0, 9, 9, 0, 9, 0, 0, 9]",[7 3 2 0 1 9 8 5]
0,0,60,0.25,30.439300537109375,0.375,"[9, 9, 0, 9, 9, 0, 9, 9]",[4 6 7 3 2 0 1 9]
0,0,61,0.125,16.87394905090332,0.25,"[9, 9, 9, 9, 9, 9, 9, 0]",[8 5 4 6 7 3 2 0]
0,0,62,0.125,11.820796012878418,0.625,"[9, 9, 9, 9, 9, 9, 9, 9]",[1 9 8 5 4 6 7 3]
0,0,63,0.375,13.284646987915039,0.75,"[9, 0, 1, 9, 9, 9, 9, 9]",[2 0 1 9 8 5 4 6]
0,0,64,0.25,11.995213508605957,0.5,"[9, 9, 0, 0, 9, 9, 9, 9]",[7 3 2 0 1 9 8 5]
0,0,65,0.375,10.622634887695312,0.5,"[9, 9, 0, 9, 1, 0, 1, 9]",[4 6 7 3 2 0 1 9]
0,0,66,0.125,9.343656539916992,0.5,"[9, 9, 9, 9, 0, 9, 0, 0]",[8 5 4 6 7 3 2 0]
0,0,67,0.5,15.890840530395508,0.5,"[1, 9, 8, 5, 9, 5, 0, 9]",[1 9 8 5 4 6 7 3]
0,0,68,0.5,7.757075786590576,0.625,"[0, 0, 1, 9, 8, 9, 1, 2]",[2 0 1 9 8 5 4 6]
0,0,69,0.375,13.69054126739502,0.75,"[0, 1, 2, 9, 1, 0, 9, 5]",[7 3 2 0 1 9 8 5]
0,0,70,0.25,15.337407112121582,0.5,"[2, 5, 0, 1, 9, 0, 9, 0]",[4 6 7 3 2 0 1 9]
0,0,71,0.125,16.16448974609375,0.375,"[5, 8, 2, 9, 0, 2, 2, 9]",[8 5 4 6 7 3 2 0]
0,0,72,0.125,15.172410011291504,0.5,"[9, 0, 5, 5, 5, 4, 0, 4]",[1 9 8 5 4 6 7 3]
0,0,73,0.375,8.17312240600586,0.5,"[2, 0, 9, 4, 0, 5, 5, 5]",[2 0 1 9 8 5 4 6]
0,0,74,0.125,9.977946281433105,0.25,"[5, 5, 5, 9, 5, 5, 5, 5]",[7 3 2 0 1 9 8 5]
0,0,75,0.0,27.035886764526367,0.5,"[5, 5, 5, 5, 5, 9, 5, 5]",[4 6 7 3 2 0 1 9]
0,0,76,0.125,9.508952140808105,0.625,"[5, 5, 5, 5, 5, 4, 5, 8]",[8 5 4 6 7 3 2 0]
0,0,77,0.25,7.521039962768555,0.5,"[0, 5, 5, 5, 4, 5, 5, 4]",[1 9 8 5 4 6 7 3]
0,0,78,0.5,8.03177547454834,0.75,"[2, 8, 5, 5, 5, 5, 4, 6]",[2 0 1 9 8 5 4 6]
0,0,79,0.25,8.98815631866455,0.5,"[5, 4, 2, 0, 5, 5, 5, 6]",[7 3 2 0 1 9 8 5]
0,0,80,0.5,11.062255859375,0.625,"[4, 6, 0, 4, 2, 0, 0, 4]",[4 6 7 3 2 0 1 9]
0,0,81,0.5,14.639714241027832,0.75,"[8, 6, 1, 6, 0, 1, 2, 0]",[8 5 4 6 7 3 2 0]
0,0,82,0.25,13.280742645263672,0.5,"[1, 4, 0, 6, 1, 6, 8, 1]",[1 9 8 5 4 6 7 3]
0,0,83,0.375,10.99200439453125,0.75,"[0, 0, 1, 7, 0, 6, 1, 6]",[2 0 1 9 8 5 4 6]
0,0,84,0.375,13.112706184387207,0.5,"[0, 1, 2, 0, 1, 7, 7, 9]",[7 3 2 0 1 9 8 5]
0,0,85,0.25,15.277120590209961,0.375,"[1, 5, 0, 1, 1, 0, 1, 1]",[4 6 7 3 2 0 1 9]
0,0,86,0.125,12.977778434753418,0.5,"[1, 9, 1, 1, 0, 1, 1, 0]",[8 5 4 6 7 3 2 0]
0,0,87,0.125,24.793973922729492,0.125,"[1, 1, 0, 9, 1, 9, 0, 1]",[1 9 8 5 4 6 7 3]
0,0,88,0.25,15.051613807678223,0.375,"[1, 0, 1, 1, 0, 1, 1, 2]",[2 0 1 9 8 5 4 6]
0,0,89,0.25,17.992698669433594,0.5,"[0, 1, 1, 0, 1, 1, 7, 1]",[7 3 2 0 1 9 8 5]
0,0,90,0.25,12.339057922363281,0.5,"[1, 1, 0, 1, 1, 0, 1, 1]",[4 6 7 3 2 0 1 9]
0,0,91,0.125,9.137350082397461,0.625,"[1, 6, 1, 7, 0, 1, 8, 0]",[8 5 4 6 7 3 2 0]
0,0,92,0.25,10.768242835998535,0.5,"[1, 0, 7, 6, 1, 1, 7, 1]",[1 9 8 5 4 6 7 3]
0,0,93,0.375,11.554073333740234,0.625,"[1, 0, 1, 7, 0, 1, 1, 6]",[2 0 1 9 8 5 4 6]
0,0,94,0.25,12.767529487609863,0.5,"[0, 1, 8, 0, 1, 7, 7, 6]",[7 3 2 0 1 9 8 5]
0,0,95,0.625,6.803979396820068,0.75,"[1, 6, 0, 3, 2, 0, 1, 7]",[4 6 7 3 2 0 1 9]
0,0,96,0.375,12.823103904724121,0.75,"[6, 6, 3, 6, 0, 3, 1, 0]",[8 5 4 6 7 3 2 0]
0,0,97,0.375,14.871996879577637,0.5,"[1, 6, 6, 6, 3, 6, 0, 3]",[1 9 8 5 4 6 7 3]
0,0,98,0.375,29.130741119384766,0.625,"[2, 0, 1, 6, 6, 4, 3, 1]",[2 0 1 9 8 5 4 6]
0,0,99,0.5,12.20897102355957,0.625,"[0, 3, 2, 0, 1, 2, 6, 2]",[7 3 2 0 1 9 8 5]
0,0,100,0.625,11.462968826293945,0.75,"[3, 6, 5, 3, 2, 0, 1, 6]",[4 6 7 3 2 0 1 9]
0,0,101,0.375,13.446321487426758,0.75,"[6, 6, 3, 6, 0, 3, 2, 8]",[8 5 4 6 7 3 2 0]
0,0,102,0.25,10.433145523071289,0.875,"[2, 6, 6, 6, 3, 6, 0, 3]",[1 9 8 5 4 6 7 3]
0,0,103,0.25,18.633615493774414,0.875,"[2, 8, 8, 9, 9, 6, 3, 2]",[2 0 1 9 8 5 4 6]
0,0,104,0.375,13.52511215209961,0.625,"[0, 2, 2, 0, 0, 9, 9, 6]",[7 3 2 0 1 9 8 5]
0,0,105,0.375,20.963682174682617,0.625,"[9, 6, 9, 4, 2, 0, 2, 0]",[4 6 7 3 2 0 1 9]
0,0,106,0.125,14.298686027526855,0.25,"[9, 2, 9, 2, 9, 9, 2, 9]",[8 5 4 6 7 3 2 0]
0,0,107,0.125,11.332113265991211,0.25,"[2, 9, 5, 2, 5, 2, 0, 5]",[1 9 8 5 4 6 7 3]
0,0,108,0.375,9.567061424255371,0.5,"[2, 0, 5, 9, 6, 2, 5, 2]",[2 0 1 9 8 5 4 6]
0,0,109,0.25,12.54832935333252,0.75,"[5, 3, 2, 9, 3, 3, 9, 2]",[7 3 2 0 1 9 8 5]
0,0,110,0.375,14.12224006652832,0.5,"[9, 5, 0, 9, 2, 0, 2, 9]",[4 6 7 3 2 0 1 9]
0,0,111,0.25,4.9748687744140625,0.875,"[9, 6, 3, 6, 3, 3, 9, 9]",[8 5 4 6 7 3 2 0]
0,0,112,0.25,21.70380973815918,0.5,"[5, 3, 3, 5, 3, 5, 9, 3]",[1 9 8 5 4 6 7 3]
0,0,113,0.25,11.752195358276367,0.625,"[0, 0, 4, 3, 9, 6, 3, 6]",[2 0 1 9 8 5 4 6]
0,0,114,0.25,16.115446090698242,0.75,"[6, 3, 2, 9, 0, 6, 6, 6]",[7 3 2 0 1 9 8 5]
0,0,115,0.5,9.661055564880371,0.875,"[3, 6, 9, 3, 0, 0, 3, 9]",[4 6 7 3 2 0 1 9]
0,0,116,0.375,11.539113998413086,0.875,"[9, 6, 3, 6, 3, 3, 0, 0]",[8 5 4 6 7 3 2 0]
0,0,117,0.125,16.010549545288086,0.625,"[4, 3, 7, 6, 5, 5, 0, 9]",[1 9 8 5 4 6 7 3]
0,0,118,0.375,15.748085021972656,0.875,"[0, 0, 0, 3, 9, 6, 2, 6]",[2 0 1 9 8 5 4 6]
0,0,119,0.25,14.998235702514648,0.625,"[0, 2, 0, 0, 0, 4, 8, 6]",[7 3 2 0 1 9 8 5]
0,0,120,0.25,16.649456024169922,0.75,"[5, 6, 0, 8, 0, 8, 0, 9]",[4 6 7 3 2 0 1 9]
0,1,0,0.25,18.15441131591797,0.5,"[2, 9, 2, 0, 4, 2, 0, 0]",[5 4 6 7 3 2 0 1]
0,1,1,0.125,15.81379508972168,0.375,"[4, 8, 2, 9, 2, 0, 4, 2]",[9 8 5 4 6 7 3 2]
0,1,2,0.25,17.636316299438477,0.5,"[8, 0, 3, 8, 5, 4, 8, 0]",[0 1 9 8 5 4 6 7]
0,1,3,0.25,16.417924880981445,0.5,"[3, 5, 8, 2, 3, 8, 2, 9]",[3 2 0 1 9 8 5 4]
0,1,4,0.25,14.03331470489502,0.625,"[2, 0, 8, 2, 8, 8, 8, 8]",[6 7 3 2 0 1 9 8]
0,1,5,0.125,14.580893516540527,0.5,"[2, 9, 2, 5, 8, 2, 8, 0]",[5 4 6 7 3 2 0 1]
0,1,6,0.25,12.364415168762207,0.5,"[8, 8, 8, 8, 6, 9, 6, 2]",[9 8 5 4 6 7 3 2]
0,1,7,0.125,15.483558654785156,0.375,"[8, 2, 8, 8, 6, 6, 8, 9]",[0 1 9 8 5 4 6 7]
0,1,8,0.25,11.921152114868164,0.75,"[6, 2, 0, 0, 8, 8, 8, 8]",[3 2 0 1 9 8 5 4]
0,1,9,0.25,15.501970291137695,0.5,"[6, 0, 8, 2, 8, 8, 8, 6]",[6 7 3 2 1 9 8 5]
0,1,10,0.25,12.81944465637207,0.625,"[8, 6, 8, 8, 2, 8, 8, 8]",[4 6 7 3 2 0 1 9]
0,1,11,0.25,8.57231616973877,0.5,"[6, 6, 8, 6, 8, 8, 2, 8]",[8 5 4 6 7 3 2 0]
0,1,12,0.375,16.626745223999023,0.5,"[8, 6, 8, 6, 6, 6, 0, 6]",[1 9 8 5 4 6 7 3]
0,1,13,0.25,10.830368041992188,0.5,"[6, 6, 6, 8, 8, 6, 8, 6]",[2 0 1 9 8 5 4 6]
0,1,14,0.25,14.167248725891113,0.5,"[0, 6, 6, 2, 8, 9, 8, 6]",[7 3 2 0 1 9 8 5]
0,1,15,0.0,13.73239517211914,0.625,"[8, 8, 0, 8, 6, 6, 8, 8]",[4 6 7 3 2 0 1 9]
0,1,16,0.375,8.86510944366455,0.5,"[8, 6, 8, 6, 8, 6, 2, 6]",[8 5 4 6 7 3 2 0]
0,1,17,0.25,10.715258598327637,0.75,"[1, 8, 8, 8, 8, 8, 8, 8]",[1 9 8 5 4 6 7 3]
0,1,18,0.375,25.03325843811035,0.875,"[0, 0, 1, 0, 8, 8, 8, 8]",[2 0 1 9 8 5 4 6]
0,1,19,0.5,12.76424503326416,0.75,"[8, 3, 0, 0, 0, 9, 8, 8]",[7 3 2 0 1 9 8 5]
0,1,20,0.25,22.375375747680664,0.625,"[3, 8, 8, 3, 0, 0, 3, 0]",[4 6 7 3 2 0 1 9]
0,1,21,0.375,12.638458251953125,0.75,"[8, 8, 3, 8, 8, 3, 0, 0]",[8 5 4 6 7 3 2 0]
0,1,22,0.5,12.044294357299805,0.75,"[9, 3, 8, 5, 3, 2, 0, 3]",[1 9 8 5 4 6 7 3]
0,1,23,0.375,10.84140396118164,0.75,"[2, 0, 0, 0, 5, 5, 3, 5]",[2 0 1 9 8 5 4 6]
0,1,24,0.375,11.98010540008545,0.625,"[0, 3, 2, 0, 0, 0, 5, 0]",[7 3 2 0 1 9 8 5]
0,1,25,0.375,13.906118392944336,0.75,"[3, 2, 0, 3, 2, 0, 0, 5]",[4 6 7 3 2 0 1 9]
0,1,26,0.375,13.281269073486328,0.75,"[5, 5, 3, 5, 0, 3, 0, 0]",[8 5 4 6 7 3 2 0]
0,1,27,0.25,8.022015571594238,0.625,"[0, 0, 5, 5, 3, 5, 0, 3]",[1 9 8 5 4 6 7 3]
0,1,28,0.25,24.474117279052734,0.75,"[5, 0, 0, 5, 5, 5, 3, 5]",[2 0 1 9 8 5 4 6]
0,1,29,0.625,18.330873489379883,0.625,"[0, 3, 2, 0, 6, 9, 0, 5]",[7 3 2 0 1 9 8 5]
0,1,30,0.375,15.736824035644531,0.75,"[3, 5, 5, 3, 2, 3, 1, 0]",[4 6 7 3 2 0 1 9]
0,1,31,0.375,16.858783721923828,0.5,"[5, 5, 5, 5, 5, 5, 0, 0]",[8 5 4 6 7 3 2 0]
0,1,32,0.25,14.799905776977539,0.5,"[6, 0, 6, 5, 3, 5, 5, 3]",[1 9 8 5 4 6 7 3]
0,1,33,0.125,11.363513946533203,0.5,"[9, 5, 5, 0, 5, 5, 3, 5]",[2 0 1 9 8 5 4 6]
0,1,34,0.25,14.92195987701416,0.625,"[5, 3, 0, 9, 0, 0, 6, 5]",[7 3 2 0 1 9 8 5]
0,1,35,0.375,14.086861610412598,1.0,"[3, 5, 5, 3, 2, 0, 6, 0]",[4 6 7 3 2 0 1 9]
0,1,36,0.25,13.2483491897583,0.75,"[5, 5, 3, 5, 5, 3, 5, 5]",[8 5 4 6 7 3 2 0]
0,1,37,0.125,11.448348045349121,0.75,"[6, 0, 6, 5, 3, 5, 0, 6]",[1 9 8 5 4 6 7 3]
0,1,38,0.5,15.231175422668457,0.875,"[2, 0, 6, 0, 6, 5, 3, 6]",[2 0 1 9 8 5 4 6]
0,1,39,0.25,13.198987007141113,0.75,"[6, 6, 2, 0, 6, 0, 6, 6]",[7 3 2 0 1 9 8 5]
0,1,40,0.375,10.898442268371582,0.625,"[6, 6, 6, 6, 2, 0, 6, 5]",[4 6 7 3 2 0 1 9]
0,1,41,0.375,7.0218658447265625,0.875,"[6, 6, 6, 6, 6, 6, 2, 0]",[8 5 4 6 7 3 2 0]
0,1,42,0.0,14.603716850280762,0.5,"[6, 6, 6, 2, 6, 2, 5, 6]",[1 9 8 5 4 6 7 3]
0,1,43,0.375,9.710172653198242,0.75,"[2, 0, 6, 3, 6, 6, 6, 6]",[2 0 1 9 8 5 4 6]
0,1,44,0.25,8.82905387878418,0.875,"[0, 6, 2, 0, 6, 5, 6, 6]",[7 3 2 0 1 9 8 5]
0,1,45,0.5,55.673500061035156,0.625,"[6, 6, 5, 3, 2, 6, 1, 5]",[4 6 7 3 2 0 1 9]
0,1,46,0.25,9.887500762939453,0.625,"[6, 6, 3, 6, 4, 3, 0, 1]",[8 5 4 6 7 3 2 0]
0,1,47,0.25,9.451013565063477,0.75,"[1, 5, 5, 6, 3, 6, 0, 4]",[1 9 8 5 4 6 7 3]
0,1,48,0.5,17.177383422851562,0.75,"[2, 2, 1, 5, 8, 6, 3, 6]",[2 0 1 9 8 5 4 6]
0,1,49,0.125,9.479353904724121,0.75,"[4, 4, 2, 2, 4, 2, 4, 6]",[7 3 2 0 1 9 8 5]
0,1,50,0.25,16.262537002563477,0.5,"[1, 6, 0, 2, 0, 2, 1, 2]",[4 6 7 3 2 0 1 9]
0,1,51,0.5,11.67845344543457,0.875,"[8, 5, 4, 0, 0, 4, 0, 0]",[8 5 4 6 7 3 2 0]
0,1,52,0.125,16.676050186157227,0.375,"[1, 8, 1, 0, 1, 0, 0, 1]",[1 9 8 5 4 6 7 3]
0,1,53,0.375,18.01873016357422,0.75,"[0, 0, 0, 0, 4, 5, 4, 0]",[2 0 1 9 8 5 4 6]
0,1,54,0.25,18.727046966552734,0.375,"[0, 4, 0, 0, 1, 8, 0, 0]",[7 3 2 0 1 9 8 5]
0,1,55,0.5,14.85028076171875,0.5,"[4, 0, 0, 4, 2, 0, 1, 0]",[4 6 7 3 2 0 1 9]
0,1,56,0.375,10.049042701721191,0.75,"[4, 5, 0, 5, 0, 4, 2, 0]",[8 5 4 6 7 3 2 0]
0,1,57,0.375,8.878622055053711,0.5,"[0, 0, 8, 5, 4, 5, 8, 4]",[1 9 8 5 4 6 7 3]
0,1,58,0.375,10.008164405822754,0.625,"[0, 0, 0, 0, 8, 0, 4, 0]",[2 0 1 9 8 5 4 6]
0,1,59,0.125,8.797371864318848,0.625,"[0, 4, 0, 0, 0, 0, 0, 8]",[7 3 2 0 1 9 8 5]
0,1,60,0.375,9.55551815032959,0.625,"[4, 0, 0, 4, 0, 0, 1, 0]",[4 6 7 3 2 0 1 9]
0,1,61,0.25,9.185247421264648,0.5,"[8, 0, 0, 0, 0, 4, 0, 0]",[8 5 4 6 7 3 2 0]
0,1,62,0.5,6.739808559417725,0.875,"[1, 0, 8, 6, 4, 6, 8, 4]",[1 9 8 5 4 6 7 3]
0,1,63,0.375,13.774907112121582,0.875,"[0, 0, 0, 0, 8, 0, 4, 0]",[2 0 1 9 8 5 4 6]
0,1,64,0.375,14.597765922546387,0.625,"[8, 4, 0, 0, 1, 0, 8, 6]",[7 3 2 0 1 9 8 5]
0,1,65,0.5,11.359797477722168,0.875,"[3, 6, 8, 3, 0, 0, 1, 0]",[4 6 7 3 2 0 1 9]
0,1,66,0.5,5.979635715484619,0.875,"[8, 6, 3, 6, 8, 3, 0, 0]",[8 5 4 6 7 3 2 0]
0,1,67,0.375,10.471846580505371,1.0,"[0, 0, 8, 6, 3, 6, 8, 3]",[1 9 8 5 4 6 7 3]
0,1,68,0.5,9.485567092895508,0.75,"[5, 0, 1, 0, 6, 6, 3, 6]",[2 0 1 9 8 5 4 6]
0,1,69,0.25,12.417586326599121,0.75,"[8, 6, 0, 8, 1, 0, 8, 6]",[7 3 2 0 1 9 8 5]
0,1,70,0.375,9.787781715393066,0.625,"[3, 6, 8, 3, 0, 0, 0, 0]",[4 6 7 3 2 0 1 9]
0,1,71,0.375,10.956700325012207,0.625,"[8, 6, 3, 8, 8, 1, 0, 0]",[8 5 4 6 7 3 2 0]
0,1,72,0.5,7.855198860168457,0.5,"[1, 0, 8, 6, 3, 6, 8, 3]",[1 9 8 5 4 6 7 3]
0,1,73,0.5,7.841366291046143,0.875,"[0, 0, 1, 0, 8, 6, 3, 6]",[2 0 1 9 8 5 4 6]
0,1,74,0.25,13.987593650817871,0.625,"[0, 3, 0, 0, 3, 9, 6, 6]",[7 3 2 0 1 9 8 5]
0,1,75,0.375,14.79033374786377,0.75,"[3, 6, 0, 3, 0, 0, 3, 1]",[4 6 7 3 2 0 1 9]
0,1,76,0.375,12.84099006652832,0.875,"[6, 6, 3, 6, 5, 3, 6, 0]",[8 5 4 6 7 3 2 0]
0,1,77,0.25,12.5920991897583,0.625,"[0, 2, 6, 6, 3, 6, 6, 3]",[1 9 8 5 4 6 7 3]
0,1,78,0.125,9.24095344543457,1.0,"[5, 8, 3, 0, 6, 6, 3, 6]",[2 0 1 9 8 5 4 6]
0,1,79,0.125,11.738213539123535,0.75,"[8, 3, 6, 8, 3, 1, 6, 6]",[7 3 2 0 1 9 8 5]
0,1,80,0.625,10.001951217651367,0.625,"[3, 6, 8, 3, 2, 0, 1, 0]",[4 6 7 3 2 0 1 9]
0,1,81,0.25,9.676201820373535,0.5,"[5, 6, 3, 6, 8, 3, 0, 8]",[8 5 4 6 7 3 2 0]
0,1,82,0.5,10.48962116241455,0.5,"[1, 3, 8, 6, 3, 6, 8, 3]",[1 9 8 5 4 6 7 3]
0,1,83,0.25,11.222034454345703,0.75,"[1, 8, 1, 5, 5, 6, 3, 6]",[2 0 1 9 8 5 4 6]
0,1,84,0.375,11.376107215881348,0.625,"[8, 3, 2, 8, 1, 1, 5, 0]",[7 3 2 0 1 9 8 5]
0,1,85,0.5,13.147992134094238,0.5,"[1, 0, 8, 3, 2, 0, 1, 1]",[4 6 7 3 2 0 1 9]
0,1,86,0.25,11.885022163391113,0.625,"[5, 0, 3, 0, 0, 1, 3, 0]",[8 5 4 6 7 3 2 0]
0,1,87,0.125,14.302496910095215,0.5,"[1, 1, 5, 0, 1, 0, 0, 1]",[1 9 8 5 4 6 7 3]
0,1,88,0.5,15.849154472351074,0.75,"[2, 0, 1, 1, 5, 0, 4, 2]",[2 0 1 9 8 5 4 6]
0,1,89,0.25,9.041572570800781,0.375,"[4, 4, 0, 0, 1, 1, 4, 0]",[7 3 2 0 1 9 8 5]
