,Epoch,Iteration,Accuracy,Loss,Top3,Prediction,Target
0,0,49,0.125,23.42933464050293,0.5,"[9, 9, 0, 0, 3, 3, 0, 9]",[7 3 2 0 1 9 8 5]
0,0,50,0.0,13.95868968963623,0.25,"[9, 3, 0, 9, 3, 9, 3, 3]",[4 6 7 3 2 0 1 9]
0,0,51,0.125,23.610153198242188,0.125,"[9, 3, 9, 9, 0, 3, 3, 3]",[8 5 4 6 7 3 2 0]
0,0,52,0.125,15.13582992553711,0.375,"[3, 3, 0, 3, 3, 9, 0, 3]",[1 9 8 5 4 6 7 3]
0,0,53,0.0,15.128416061401367,0.25,"[3, 3, 3, 3, 9, 3, 3, 9]",[2 0 1 9 8 5 4 6]
0,0,54,0.125,16.757282257080078,0.375,"[0, 3, 3, 9, 3, 0, 0, 3]",[7 3 2 0 1 9 8 5]
0,0,55,0.0,16.976125717163086,0.375,"[0, 3, 0, 0, 3, 3, 3, 3]",[4 6 7 3 2 0 1 9]
0,0,56,0.0,15.921809196472168,0.125,"[3, 3, 9, 3, 0, 9, 9, 3]",[8 5 4 6 7 3 2 0]
0,0,57,0.125,15.761317253112793,0.25,"[1, 3, 0, 3, 9, 3, 0, 9]",[1 9 8 5 4 6 7 3]
0,0,58,0.125,11.655611991882324,0.375,"[9, 3, 1, 3, 0, 3, 9, 3]",[2 0 1 9 8 5 4 6]
0,0,59,0.125,17.563364028930664,0.5,"[3, 1, 9, 3, 1, 3, 8, 3]",[7 3 2 0 1 9 8 5]
0,0,60,0.125,11.861205101013184,0.5,"[3, 8, 9, 3, 3, 9, 3, 3]",[4 6 7 3 2 0 1 9]
0,0,61,0.125,13.993674278259277,0.375,"[3, 3, 3, 1, 3, 3, 3, 3]",[8 5 4 6 7 3 2 0]
0,0,62,0.125,10.123348236083984,0.5,"[3, 3, 9, 8, 3, 8, 0, 3]",[1 9 8 5 4 6 7 3]
0,0,63,0.125,13.971433639526367,0.25,"[3, 9, 8, 8, 8, 8, 8, 8]",[2 0 1 9 8 5 4 6]
0,0,64,0.375,13.162537574768066,0.375,"[0, 3, 3, 9, 1, 8, 8, 8]",[7 3 2 0 1 9 8 5]
0,0,65,0.0,11.941102981567383,0.375,"[8, 8, 0, 8, 3, 9, 8, 3]",[4 6 7 3 2 0 1 9]
0,0,66,0.0,9.909608840942383,0.125,"[0, 8, 8, 8, 0, 8, 3, 3]",[8 5 4 6 7 3 2 0]
0,0,67,0.25,18.44055938720703,0.5,"[8, 8, 8, 8, 9, 8, 0, 1]",[1 9 8 5 4 6 7 3]
0,0,68,0.125,8.213082313537598,0.375,"[8, 9, 8, 8, 8, 6, 8, 1]",[2 0 1 9 8 5 4 6]
0,0,69,0.125,11.190916061401367,0.625,"[0, 8, 8, 9, 8, 9, 3, 8]",[7 3 2 0 1 9 8 5]
0,0,70,0.375,12.874287605285645,0.5,"[1, 6, 0, 7, 8, 3, 1, 8]",[4 6 7 3 2 0 1 9]
0,0,71,0.0,14.341141700744629,0.375,"[3, 5, 8, 5, 0, 1, 8, 9]",[8 5 4 6 7 3 2 0]
0,0,72,0.0,12.885660171508789,0.375,"[8, 3, 3, 5, 1, 1, 8, 1]",[1 9 8 5 4 6 7 3]
0,0,73,0.125,8.9847412109375,0.75,"[8, 8, 3, 8, 8, 8, 8, 8]",[2 0 1 9 8 5 4 6]
0,0,74,0.125,17.92094612121582,0.625,"[9, 9, 8, 9, 8, 8, 8, 8]",[7 3 2 0 1 9 8 5]
0,0,75,0.0,29.91634750366211,0.25,"[8, 8, 8, 5, 8, 4, 8, 8]",[4 6 7 3 2 0 1 9]
0,0,76,0.125,9.412781715393066,0.5,"[8, 8, 8, 8, 0, 8, 8, 9]",[8 5 4 6 7 3 2 0]
0,0,77,0.125,14.446922302246094,0.75,"[8, 8, 8, 8, 8, 8, 9, 8]",[1 9 8 5 4 6 7 3]
0,0,78,0.25,7.3494744300842285,0.625,"[8, 4, 8, 9, 8, 8, 8, 8]",[2 0 1 9 8 5 4 6]
0,0,79,0.0,8.568861961364746,0.375,"[9, 8, 8, 9, 8, 8, 9, 8]",[7 3 2 0 1 9 8 5]
0,0,80,0.125,9.141216278076172,0.625,"[8, 8, 0, 8, 8, 8, 8, 9]",[4 6 7 3 2 0 1 9]
0,0,81,0.125,11.491647720336914,0.625,"[8, 2, 8, 2, 0, 8, 8, 8]",[8 5 4 6 7 3 2 0]
0,0,82,0.125,12.442980766296387,0.875,"[0, 9, 9, 2, 8, 5, 9, 8]",[1 9 8 5 4 6 7 3]
0,0,83,0.375,7.123911380767822,0.75,"[8, 2, 8, 9, 9, 2, 4, 6]",[2 0 1 9 8 5 4 6]
0,0,84,0.125,10.09269905090332,0.375,"[9, 4, 8, 9, 8, 9, 3, 8]",[7 3 2 0 1 9 8 5]
0,0,85,0.0,12.99414348602295,0.25,"[1, 2, 0, 1, 8, 9, 8, 1]",[4 6 7 3 2 0 1 9]
0,0,86,0.125,10.280237197875977,0.125,"[9, 2, 1, 2, 0, 3, 3, 3]",[8 5 4 6 7 3 2 0]
0,0,87,0.125,16.789226531982422,0.25,"[1, 1, 9, 2, 1, 2, 0, 4]",[1 9 8 5 4 6 7 3]
0,0,88,0.25,12.474154472351074,0.375,"[2, 9, 1, 3, 0, 2, 1, 2]",[2 0 1 9 8 5 4 6]
0,0,89,0.25,11.164113998413086,0.5,"[0, 1, 2, 9, 1, 1, 9, 2]",[7 3 2 0 1 9 8 5]
0,0,90,0.125,10.170833587646484,0.5,"[1, 2, 9, 1, 3, 9, 1, 1]",[4 6 7 3 2 0 1 9]
0,0,91,0.125,16.36467742919922,0.5,"[0, 2, 9, 2, 9, 4, 2, 9]",[8 5 4 6 7 3 2 0]
0,0,92,0.25,11.56968879699707,0.625,"[1, 9, 9, 2, 3, 2, 9, 4]",[1 9 8 5 4 6 7 3]
0,0,93,0.375,10.131213188171387,0.75,"[9, 9, 1, 9, 9, 5, 5, 5]",[2 0 1 9 8 5 4 6]
0,0,94,0.375,11.846809387207031,0.625,"[0, 6, 9, 0, 1, 9, 9, 2]",[7 3 2 0 1 9 8 5]
0,0,95,0.375,9.339977264404297,0.625,"[6, 2, 9, 3, 9, 5, 1, 9]",[4 6 7 3 2 0 1 9]
0,0,96,0.125,11.000432014465332,0.5,"[9, 6, 0, 5, 0, 5, 2, 9]",[8 5 4 6 7 3 2 0]
0,0,97,0.375,21.295345306396484,0.5,"[4, 9, 9, 5, 1, 5, 0, 1]",[1 9 8 5 4 6 7 3]
0,0,98,0.375,12.33466625213623,0.625,"[8, 4, 1, 6, 6, 6, 4, 6]",[2 0 1 9 8 5 4 6]
0,0,99,0.125,14.056455612182617,0.625,"[0, 8, 2, 4, 8, 2, 8, 6]",[7 3 2 0 1 9 8 5]
0,0,100,0.125,11.697203636169434,0.625,"[8, 5, 0, 1, 8, 4, 8, 9]",[4 6 7 3 2 0 1 9]
0,0,101,0.125,14.874099731445312,0.5,"[6, 6, 8, 5, 0, 8, 8, 2]",[8 5 4 6 7 3 2 0]
0,0,102,0.375,10.023404121398926,0.5,"[9, 9, 8, 5, 1, 8, 4, 8]",[1 9 8 5 4 6 7 3]
0,0,103,0.375,44.76664733886719,0.75,"[2, 8, 4, 4, 4, 5, 4, 8]",[2 0 1 9 8 5 4 6]
0,0,104,0.125,28.521827697753906,0.75,"[9, 4, 8, 4, 4, 4, 8, 6]",[7 3 2 0 1 9 8 5]
0,0,105,0.125,27.170270919799805,0.75,"[8, 6, 4, 4, 8, 4, 4, 4]",[4 6 7 3 2 0 1 9]
0,0,106,0.125,14.728059768676758,0.625,"[4, 8, 4, 8, 4, 2, 8, 4]",[8 5 4 6 7 3 2 0]
0,0,107,0.125,13.832188606262207,0.25,"[4, 8, 8, 8, 8, 8, 8, 8]",[1 9 8 5 4 6 7 3]
0,0,108,0.125,8.312762260437012,0.875,"[8, 8, 4, 8, 8, 2, 2, 8]",[2 0 1 9 8 5 4 6]
0,0,109,0.375,15.248178482055664,0.625,"[0, 2, 8, 0, 8, 8, 8, 6]",[7 3 2 0 1 9 8 5]
0,0,110,0.125,15.629579544067383,0.5,"[8, 5, 4, 2, 2, 4, 4, 8]",[4 6 7 3 2 0 1 9]
0,0,111,0.375,10.80685043334961,0.5,"[8, 6, 4, 6, 9, 4, 4, 9]",[8 5 4 6 7 3 2 0]
0,0,112,0.375,13.842792510986328,0.75,"[8, 9, 9, 6, 4, 6, 9, 3]",[1 9 8 5 4 6 7 3]
0,0,113,0.625,18.505067825317383,0.75,"[2, 4, 4, 9, 8, 6, 8, 6]",[2 0 1 9 8 5 4 6]
0,0,114,0.0,16.734066009521484,0.5,"[6, 8, 4, 9, 4, 6, 6, 6]",[7 3 2 0 1 9 8 5]
0,0,115,0.5,18.281587600708008,0.75,"[3, 6, 9, 8, 9, 4, 1, 9]",[4 6 7 3 2 0 1 9]
0,0,116,0.25,11.826332092285156,0.75,"[0, 6, 3, 6, 9, 7, 4, 4]",[8 5 4 6 7 3 2 0]
0,0,117,0.5,17.99611473083496,0.75,"[4, 9, 9, 6, 4, 6, 0, 3]",[1 9 8 5 4 6 7 3]
0,0,118,0.5,18.865427017211914,0.875,"[2, 0, 4, 9, 0, 5, 4, 5]",[2 0 1 9 8 5 4 6]
0,0,119,0.375,13.919200897216797,0.625,"[0, 5, 2, 0, 4, 9, 0, 5]",[7 3 2 0 1 9 8 5]
0,0,120,0.5,14.295270919799805,0.875,"[3, 5, 0, 3, 1, 0, 1, 9]",[4 6 7 3 2 0 1 9]
0,1,0,0.25,14.797147750854492,0.875,"[5, 3, 5, 0, 3, 0, 2, 0]",[5 4 6 7 3 2 0 1]
0,1,1,0.375,14.912837982177734,0.625,"[9, 5, 5, 9, 5, 0, 3, 2]",[9 8 5 4 6 7 3 2]
0,1,2,0.125,15.368074417114258,0.625,"[2, 3, 9, 5, 5, 3, 5, 5]",[0 1 9 8 5 4 6 7]
0,1,3,0.25,41.26784896850586,0.5,"[3, 0, 3, 9, 3, 3, 5, 9]",[3 2 0 1 9 8 5 4]
0,1,4,0.25,16.404579162597656,0.5,"[5, 0, 9, 3, 2, 3, 9, 5]",[6 7 3 2 0 1 9 8]
0,1,5,0.625,14.024849891662598,0.75,"[5, 3, 5, 0, 3, 2, 0, 1]",[5 4 6 7 3 2 0 1]
0,1,6,0.25,12.188738822937012,0.5,"[5, 5, 5, 3, 5, 0, 3, 0]",[9 8 5 4 6 7 3 2]
0,1,7,0.125,14.653584480285645,0.375,"[2, 0, 0, 5, 5, 5, 5, 0]",[0 1 9 8 5 4 6 7]
0,1,8,0.375,12.870645523071289,0.5,"[3, 2, 2, 9, 2, 5, 5, 3]",[3 2 0 1 9 8 5 4]
0,1,9,0.25,17.165634155273438,0.5,"[5, 0, 3, 2, 8, 0, 5, 5]",[6 7 3 2 1 9 8 5]
0,1,10,0.25,14.384834289550781,0.375,"[3, 5, 5, 3, 2, 2, 0, 2]",[4 6 7 3 2 0 1 9]
0,1,11,0.25,11.968843460083008,0.5,"[5, 5, 9, 5, 5, 9, 2, 2]",[8 5 4 6 7 3 2 0]
0,1,12,0.125,11.221753120422363,0.5,"[2, 5, 5, 5, 5, 5, 0, 5]",[1 9 8 5 4 6 7 3]
0,1,13,0.125,12.051445960998535,0.5,"[5, 5, 5, 0, 5, 5, 5, 5]",[2 0 1 9 8 5 4 6]
0,1,14,0.125,11.907262802124023,0.5,"[5, 5, 5, 5, 5, 5, 5, 5]",[7 3 2 0 1 9 8 5]
0,1,15,0.0,11.84354305267334,0.5,"[9, 5, 5, 5, 5, 5, 3, 5]",[4 6 7 3 2 0 1 9]
0,1,16,0.25,11.068243980407715,0.5,"[5, 5, 5, 5, 8, 5, 2, 8]",[8 5 4 6 7 3 2 0]
0,1,17,0.375,12.852645874023438,0.625,"[5, 9, 8, 5, 8, 5, 8, 8]",[1 9 8 5 4 6 7 3]
0,1,18,0.5,10.12342357635498,1.0,"[2, 8, 1, 9, 8, 5, 8, 5]",[2 0 1 9 8 5 4 6]
0,1,19,0.25,11.8718843460083,0.75,"[8, 8, 2, 2, 2, 9, 8, 6]",[7 3 2 0 1 9 8 5]
0,1,20,0.5,16.283727645874023,0.75,"[8, 6, 6, 8, 2, 0, 4, 9]",[4 6 7 3 2 0 1 9]
0,1,21,0.25,11.108915328979492,0.75,"[0, 6, 8, 6, 8, 8, 2, 6]",[8 5 4 6 7 3 2 0]
0,1,22,0.5,9.528039932250977,0.625,"[1, 9, 6, 6, 4, 6, 4, 4]",[1 9 8 5 4 6 7 3]
0,1,23,0.5,8.753885269165039,0.75,"[0, 0, 1, 6, 6, 6, 4, 6]",[2 0 1 9 8 5 4 6]
0,1,24,0.375,13.51858139038086,0.5,"[6, 6, 2, 0, 6, 6, 6, 6]",[7 3 2 0 1 9 8 5]
0,1,25,0.375,17.392473220825195,0.625,"[4, 6, 6, 6, 0, 6, 1, 6]",[4 6 7 3 2 0 1 9]
0,1,26,0.5,12.936506271362305,0.75,"[6, 6, 4, 6, 6, 4, 2, 0]",[8 5 4 6 7 3 2 0]
0,1,27,0.5,8.17736530303955,0.75,"[4, 6, 6, 5, 4, 6, 6, 3]",[1 9 8 5 4 6 7 3]
0,1,28,0.25,12.822091102600098,0.375,"[2, 2, 0, 6, 6, 6, 1, 6]",[2 0 1 9 8 5 4 6]
0,1,29,0.125,14.270646095275879,0.625,"[9, 8, 8, 8, 1, 9, 0, 1]",[7 3 2 0 1 9 8 5]
0,1,30,0.5,13.457695960998535,0.5,"[3, 6, 8, 3, 2, 3, 1, 0]",[4 6 7 3 2 0 1 9]
0,1,31,0.125,10.952421188354492,0.75,"[8, 6, 3, 3, 5, 8, 0, 1]",[8 5 4 6 7 3 2 0]
0,1,32,0.25,11.930180549621582,0.375,"[3, 3, 8, 3, 3, 3, 3, 3]",[1 9 8 5 4 6 7 3]
0,1,33,0.0,21.92475700378418,0.375,"[3, 3, 3, 8, 3, 3, 3, 3]",[2 0 1 9 8 5 4 6]
0,1,34,0.625,13.209928512573242,0.625,"[8, 3, 2, 1, 1, 9, 6, 5]",[7 3 2 0 1 9 8 5]
0,1,35,0.125,14.583634376525879,0.5,"[3, 3, 3, 3, 3, 3, 3, 0]",[4 6 7 3 2 0 1 9]
0,1,36,0.5,12.441160202026367,0.75,"[8, 5, 3, 5, 3, 3, 2, 3]",[8 5 4 6 7 3 2 0]
0,1,37,0.5,11.26006031036377,0.875,"[1, 1, 8, 5, 3, 5, 0, 3]",[1 9 8 5 4 6 7 3]
0,1,38,0.5,15.284741401672363,0.625,"[7, 3, 7, 5, 8, 5, 4, 5]",[2 0 1 9 8 5 4 6]
0,1,39,0.375,15.21798038482666,0.625,"[3, 3, 2, 3, 1, 1, 3, 5]",[7 3 2 0 1 9 8 5]
0,1,40,0.25,8.048498153686523,0.625,"[3, 5, 8, 3, 8, 3, 1, 3]",[4 6 7 3 2 0 1 9]
0,1,41,0.375,7.983258247375488,0.875,"[8, 5, 4, 5, 3, 3, 3, 3]",[8 5 4 6 7 3 2 0]
0,1,42,0.375,13.968073844909668,0.625,"[1, 8, 8, 0, 3, 5, 0, 3]",[1 9 8 5 4 6 7 3]
0,1,43,0.5,12.54187297821045,0.875,"[2, 3, 1, 3, 8, 5, 4, 5]",[2 0 1 9 8 5 4 6]
0,1,44,0.625,7.052120685577393,0.75,"[3, 3, 2, 0, 1, 8, 8, 8]",[7 3 2 0 1 9 8 5]
0,1,45,0.25,35.17991638183594,0.5,"[3, 6, 8, 3, 3, 8, 3, 3]",[4 6 7 3 2 0 1 9]
0,1,46,0.625,11.560079574584961,0.875,"[8, 6, 4, 6, 8, 3, 2, 3]",[8 5 4 6 7 3 2 0]
0,1,47,0.5,8.740765571594238,0.75,"[1, 3, 8, 6, 3, 6, 8, 3]",[1 9 8 5 4 6 7 3]
0,1,48,0.125,11.726088523864746,0.75,"[3, 3, 3, 6, 8, 6, 3, 8]",[2 0 1 9 8 5 4 6]
0,1,49,0.125,14.83596134185791,0.625,"[8, 4, 0, 4, 3, 3, 8, 6]",[7 3 2 0 1 9 8 5]
0,1,50,0.5,10.2781343460083,0.625,"[4, 6, 8, 4, 2, 4, 1, 6]",[4 6 7 3 2 0 1 9]
0,1,51,0.375,9.596997261047363,0.875,"[8, 5, 4, 8, 8, 4, 1, 1]",[8 5 4 6 7 3 2 0]
0,1,52,0.375,13.645439147949219,0.625,"[1, 8, 8, 6, 4, 0, 8, 4]",[1 9 8 5 4 6 7 3]
0,1,53,0.625,13.47775936126709,0.625,"[2, 8, 1, 6, 8, 5, 4, 0]",[2 0 1 9 8 5 4 6]
0,1,54,0.125,13.178228378295898,0.625,"[8, 4, 0, 8, 1, 8, 4, 6]",[7 3 2 0 1 9 8 5]
0,1,55,0.375,13.659627914428711,0.5,"[4, 2, 8, 4, 2, 0, 3, 6]",[4 6 7 3 2 0 1 9]
0,1,56,0.375,6.772409439086914,0.75,"[8, 9, 9, 6, 8, 4, 2, 0]",[8 5 4 6 7 3 2 0]
0,1,57,0.25,9.26159954071045,0.5,"[4, 8, 8, 9, 9, 6, 8, 9]",[1 9 8 5 4 6 7 3]
0,1,58,0.375,6.6111860275268555,0.875,"[9, 2, 1, 0, 8, 9, 9, 6]",[2 0 1 9 8 5 4 6]
0,1,59,0.125,10.029091835021973,0.75,"[8, 4, 4, 2, 4, 8, 8, 6]",[7 3 2 0 1 9 8 5]
0,1,60,0.5,6.724249362945557,0.75,"[4, 0, 8, 4, 2, 0, 4, 9]",[4 6 7 3 2 0 1 9]
0,1,61,0.375,8.792624473571777,0.625,"[8, 8, 4, 0, 8, 4, 2, 8]",[8 5 4 6 7 3 2 0]
0,1,62,0.625,8.619107246398926,0.75,"[1, 9, 8, 6, 4, 6, 8, 9]",[1 9 8 5 4 6 7 3]
0,1,63,0.875,16.37145233154297,1.0,"[2, 0, 1, 9, 8, 5, 4, 5]",[2 0 1 9 8 5 4 6]
0,1,64,0.625,11.661824226379395,0.875,"[8, 9, 2, 0, 9, 6, 8, 5]",[7 3 2 0 1 9 8 5]
0,1,65,0.5,10.791797637939453,1.0,"[4, 5, 8, 4, 2, 8, 1, 9]",[4 6 7 3 2 0 1 9]
0,1,66,0.625,5.886092185974121,0.75,"[8, 5, 4, 6, 8, 4, 2, 8]",[8 5 4 6 7 3 2 0]
0,1,67,0.375,6.378491401672363,0.75,"[1, 1, 8, 6, 4, 5, 8, 4]",[1 9 8 5 4 6 7 3]
0,1,68,0.5,5.558258533477783,1.0,"[2, 1, 1, 1, 8, 5, 1, 5]",[2 0 1 9 8 5 4 6]
0,1,69,0.375,9.768486976623535,0.625,"[8, 5, 1, 8, 1, 1, 8, 5]",[7 3 2 0 1 9 8 5]
0,1,70,0.125,9.421902656555176,0.5,"[1, 1, 8, 1, 1, 8, 1, 8]",[4 6 7 3 2 0 1 9]
0,1,71,0.25,12.263494491577148,0.625,"[8, 1, 1, 1, 8, 5, 2, 1]",[8 5 4 6 7 3 2 0]
0,1,72,0.375,8.934610366821289,0.75,"[1, 8, 8, 5, 1, 5, 8, 1]",[1 9 8 5 4 6 7 3]
0,1,73,0.5,29.968055725097656,0.75,"[1, 1, 1, 1, 8, 5, 8, 6]",[2 0 1 9 8 5 4 6]
0,1,74,0.125,12.315690994262695,0.5,"[1, 8, 5, 1, 7, 5, 1, 5]",[7 3 2 0 1 9 8 5]
0,1,75,0.0,19.383501052856445,0.5,"[8, 1, 1, 8, 5, 1, 8, 1]",[4 6 7 3 2 0 1 9]
0,1,76,0.5,7.599643230438232,0.625,"[8, 5, 4, 5, 5, 4, 2, 1]",[8 5 4 6 7 3 2 0]
0,1,77,0.375,10.14894962310791,0.625,"[7, 2, 8, 6, 8, 6, 1, 8]",[1 9 8 5 4 6 7 3]
0,1,78,0.25,5.90572452545166,0.625,"[5, 2, 4, 1, 8, 6, 8, 6]",[2 0 1 9 8 5 4 6]
0,1,79,0.25,9.075488090515137,0.375,"[2, 4, 5, 2, 1, 5, 8, 1]",[7 3 2 0 1 9 8 5]
0,1,80,0.375,9.732807159423828,0.75,"[4, 1, 8, 1, 2, 8, 1, 8]",[4 6 7 3 2 0 1 9]
0,1,81,0.25,9.908258438110352,0.625,"[8, 1, 4, 1, 8, 4, 1, 8]",[8 5 4 6 7 3 2 0]
0,1,82,0.375,9.68770694732666,0.625,"[1, 8, 8, 1, 4, 1, 8, 4]",[1 9 8 5 4 6 7 3]
0,1,83,0.375,9.570402145385742,0.75,"[2, 8, 2, 8, 8, 6, 4, 1]",[2 0 1 9 8 5 4 6]
0,1,84,0.25,12.375957489013672,0.75,"[8, 4, 2, 8, 2, 2, 8, 8]",[7 3 2 0 1 9 8 5]
0,1,85,0.25,13.543449401855469,0.5,"[4, 9, 8, 4, 2, 8, 2, 8]",[4 6 7 3 2 0 1 9]
0,1,86,0.25,13.139151573181152,0.5,"[8, 2, 4, 2, 8, 9, 8, 8]",[8 5 4 6 7 3 2 0]
0,1,87,0.125,11.858802795410156,0.625,"[2, 2, 8, 2, 8, 2, 0, 4]",[1 9 8 5 4 6 7 3]
0,1,88,0.375,13.494219779968262,0.5,"[2, 8, 2, 8, 8, 4, 4, 2]",[2 0 1 9 8 5 4 6]
0,1,89,0.25,7.5020647048950195,0.5,"[8, 4, 2, 8, 2, 2, 8, 2]",[7 3 2 0 1 9 8 5]
