,Epoch,Iteration,Accuracy,Loss,Top3,Prediction,Target
0,0,17,0.625,1.9155464172363281,0.75,"[4, 6, 6, 7, 4, 2, 4, 7]",[4 6 6 4 4 2 5 1]
0,0,18,0.375,2.1834137439727783,0.375,"[7, 7, 2, 6, 7, 0, 6, 6]",[8 1 5 0 9 0 6 6]
0,0,19,0.75,1.833449363708496,0.75,"[7, 7, 2, 7, 0, 2, 7, 4]",[8 5 2 7 0 2 7 4]
0,0,20,0.625,1.8443529605865479,0.75,"[7, 6, 6, 7, 2, 6, 2, 7]",[3 6 6 7 2 6 0 8]
0,0,21,0.5,1.8696722984313965,0.875,"[7, 2, 7, 2, 7, 4, 7, 7]",[4 0 7 7 9 4 7 7]
0,0,22,0.375,2.1459646224975586,0.375,"[2, 2, 7, 4, 2, 2, 7, 6]",[8 1 9 4 8 3 7 6]
0,0,23,0.5,2.0035016536712646,0.75,"[2, 7, 7, 2, 0, 6, 6, 0]",[8 9 7 7 0 0 6 0]
0,0,24,0.5,2.006399154663086,0.5,"[2, 2, 2, 2, 0, 2, 6, 2]",[8 2 7 1 0 2 1 2]
0,0,25,0.625,1.9543242454528809,0.625,"[4, 7, 7, 7, 7, 7, 7, 2]",[4 3 7 7 9 8 7 2]
0,0,26,0.375,2.1865291595458984,0.375,"[7, 4, 7, 2, 2, 6, 7, 0]",[9 5 5 3 5 6 7 0]
0,0,27,0.375,2.0786333084106445,0.5,"[7, 2, 2, 7, 2, 0, 7, 7]",[4 3 3 5 2 0 9 7]
0,0,28,0.375,2.169830560684204,0.375,"[2, 7, 7, 4, 2, 2, 2, 2]",[3 8 9 4 8 2 2 3]
0,0,29,0.375,2.1638171672821045,0.375,"[7, 7, 2, 2, 6, 7, 6, 2]",[9 9 2 3 5 8 6 2]
0,0,30,0.25,2.011463165283203,0.625,"[7, 6, 7, 6, 6, 2, 6, 2]",[5 6 1 2 1 0 6 0]
0,0,31,0.875,1.793750286102295,0.875,"[7, 4, 2, 4, 7, 0, 2, 4]",[7 4 5 4 7 0 2 4]
0,0,32,0.125,2.3162248134613037,0.125,"[2, 2, 7, 7, 7, 7, 7, 6]",[1 5 8 7 8 1 1 8]
0,0,33,0.375,2.152357339859009,0.5,"[2, 7, 4, 2, 2, 2, 7, 7]",[1 7 4 8 1 3 7 5]
0,0,34,0.375,2.030954122543335,0.625,"[7, 0, 2, 7, 6, 7, 6, 2]",[1 0 0 4 6 9 6 5]
0,0,35,0.25,2.25626540184021,0.25,"[0, 2, 7, 7, 7, 7, 7, 4]",[0 2 1 1 9 1 1 8]
0,0,36,0.375,2.081172466278076,0.625,"[7, 7, 6, 6, 7, 4, 0, 7]",[7 4 0 6 8 5 0 4]
0,0,37,0.625,1.97048020362854,0.625,"[7, 6, 2, 7, 2, 7, 7, 4]",[7 6 2 5 2 8 7 9]
0,0,38,0.125,2.216938018798828,0.375,"[7, 7, 2, 2, 4, 2, 2, 7]",[1 5 5 7 4 8 4 8]
0,0,39,0.25,2.2040953636169434,0.375,"[6, 2, 2, 6, 4, 2, 7, 2]",[6 1 2 1 7 3 8 1]
0,0,40,0.375,2.157724618911743,0.375,"[4, 7, 7, 0, 7, 7, 6, 7]",[4 7 9 0 8 1 1 8]
0,0,41,0.625,1.8797328472137451,0.75,"[7, 2, 6, 7, 7, 7, 2, 7]",[7 2 8 7 8 7 2 4]
0,0,42,0.375,2.1265180110931396,0.375,"[2, 7, 7, 2, 7, 6, 6, 7]",[8 1 9 5 8 6 6 7]
0,0,43,0.125,2.286781072616577,0.25,"[2, 2, 2, 7, 7, 7, 7, 6]",[8 8 1 1 5 2 7 1]
0,0,44,0.5,2.0243241786956787,0.5,"[6, 2, 2, 7, 2, 2, 6, 2]",[5 2 2 3 3 8 6 2]
0,0,45,0.375,2.1982998847961426,0.375,"[2, 7, 2, 2, 4, 7, 6, 2]",[2 9 8 5 4 9 6 8]
0,0,46,0.375,2.1353695392608643,0.5,"[7, 4, 2, 4, 7, 2, 7, 2]",[7 9 3 4 8 3 0 2]
0,0,47,0.25,2.305859088897705,0.25,"[0, 4, 2, 4, 2, 2, 7, 2]",[0 4 5 9 5 5 1 3]
0,0,48,0.25,2.174325704574585,0.375,"[7, 2, 6, 4, 2, 7, 7, 7]",[9 5 2 2 2 8 7 9]
0,0,49,0.625,1.9409403800964355,0.625,"[7, 2, 0, 7, 2, 7, 2, 7]",[7 2 0 8 5 7 2 1]
0,0,50,0.75,1.841538906097412,0.75,"[2, 7, 6, 2, 0, 7, 0, 7]",[2 9 6 8 0 7 0 7]
0,0,51,0.625,1.84965980052948,0.75,"[6, 7, 7, 7, 6, 7, 7, 0]",[6 9 9 7 6 4 7 0]
0,0,52,0.375,2.128329038619995,0.375,"[7, 7, 7, 2, 2, 7, 7, 6]",[1 1 8 2 1 9 7 6]
0,0,53,0.625,1.8869476318359375,0.75,"[2, 2, 6, 6, 4, 2, 2, 6]",[5 2 4 6 4 2 2 3]
0,0,54,0.75,1.8868201971054077,0.75,"[2, 6, 6, 2, 0, 6, 0, 6]",[1 6 6 5 0 6 0 6]
0,0,55,0.375,2.0206499099731445,0.625,"[2, 7, 7, 2, 6, 7, 7, 7]",[2 7 1 3 6 4 1 4]
0,0,56,0.375,2.2144362926483154,0.375,"[7, 2, 0, 2, 6, 7, 0, 6]",[9 8 0 5 1 7 0 8]
0,0,57,0.5,2.0179598331451416,0.5,"[2, 4, 2, 6, 6, 7, 2, 4]",[8 2 1 6 6 7 5 4]
0,0,58,0.625,1.8851426839828491,0.75,"[2, 4, 7, 6, 2, 0, 6, 7]",[5 4 5 6 2 0 0 7]
0,0,59,0.375,2.04789400100708,0.625,"[2, 7, 2, 2, 7, 6, 2, 0]",[3 7 3 2 3 0 0 0]
0,0,60,0.125,2.2378365993499756,0.5,"[7, 2, 7, 4, 7, 7, 4, 2]",[7 6 8 5 4 5 9 1]
0,0,61,0.5,1.9418095350265503,0.625,"[2, 6, 2, 0, 7, 7, 7, 7]",[2 0 6 0 8 7 7 8]
0,0,62,0.375,2.1691884994506836,0.375,"[7, 7, 7, 2, 4, 6, 0, 2]",[7 8 1 3 4 3 0 1]
0,0,63,0.375,2.038360595703125,0.5,"[7, 2, 2, 7, 7, 6, 2, 4]",[8 1 2 1 7 0 8 4]
0,0,64,0.5,1.9366581439971924,0.75,"[2, 4, 0, 2, 7, 0, 2, 4]",[2 7 0 2 9 5 2 6]
0,0,65,0.5,1.9387872219085693,0.625,"[2, 6, 2, 2, 7, 2, 7, 2]",[2 6 2 1 9 6 9 2]
0,0,66,0.0,2.4818203449249268,0.0,"[7, 2, 7, 7, 7, 7, 7, 7]",[5 8 8 9 5 9 9 5]
0,0,67,0.375,2.125906229019165,0.375,"[2, 7, 7, 2, 7, 7, 2, 0]",[1 7 1 3 7 3 5 0]
0,0,68,0.375,2.095336675643921,0.5,"[0, 6, 2, 0, 7, 2, 7, 7]",[0 6 3 0 5 8 4 1]
0,0,69,0.25,2.2786705493927,0.375,"[2, 2, 4, 2, 6, 7, 2, 2]",[3 3 6 2 6 9 3 3]
0,0,70,0.5,1.958989143371582,0.625,"[2, 7, 7, 2, 7, 2, 2, 6]",[3 7 8 2 7 2 0 1]
0,0,71,0.75,1.7916655540466309,0.75,"[4, 7, 7, 6, 7, 2, 2, 6]",[4 7 7 6 7 2 5 0]
0,0,72,0.5,2.034580707550049,0.5,"[7, 7, 0, 2, 6, 7, 7, 6]",[7 1 0 5 5 8 7 6]
0,0,73,0.5,2.0298409461975098,0.5,"[2, 2, 2, 6, 7, 7, 7, 2]",[2 2 2 6 9 8 8 1]
0,0,74,0.375,2.1987555027008057,0.375,"[2, 6, 4, 4, 2, 7, 7, 2]",[5 6 4 9 2 9 8 8]
0,0,75,0.375,2.1248114109039307,0.375,"[2, 7, 2, 2, 6, 7, 2, 7]",[2 8 5 5 1 3 2 7]
0,0,76,0.375,2.0135600566864014,0.75,"[2, 2, 2, 0, 2, 6, 2, 2]",[1 1 2 0 4 6 3 0]
0,0,77,0.25,2.164707660675049,0.375,"[0, 2, 7, 7, 7, 2, 7, 7]",[0 1 5 1 7 4 9 1]
0,0,78,0.125,2.3866488933563232,0.125,"[7, 2, 7, 7, 7, 2, 2, 2]",[8 3 1 8 7 3 3 3]
0,0,79,0.375,2.131131649017334,0.375,"[7, 6, 7, 6, 7, 7, 6, 2]",[8 6 1 6 1 9 6 8]
0,0,80,0.375,2.199794292449951,0.5,"[0, 2, 6, 7, 4, 7, 2, 7]",[0 1 6 7 9 9 1 9]
0,0,81,0.75,1.8587568998336792,0.75,"[0, 2, 2, 6, 2, 7, 2, 0]",[0 2 2 6 1 7 3 0]
0,0,82,0.75,1.805313229560852,0.75,"[2, 7, 6, 4, 7, 4, 6, 2]",[8 9 6 4 7 4 6 2]
0,0,83,0.5,1.9891942739486694,0.625,"[7, 2, 2, 7, 6, 2, 4, 6]",[8 8 6 7 6 5 4 6]
0,0,84,0.5,1.9319547414779663,0.625,"[2, 7, 6, 2, 7, 7, 7, 7]",[2 2 6 2 8 3 3 7]
0,0,85,0.25,2.208414316177368,0.375,"[2, 6, 6, 6, 2, 2, 4, 2]",[3 6 2 1 1 5 4 8]
0,0,86,0.375,2.1348376274108887,0.5,"[7, 2, 7, 0, 7, 7, 6, 7]",[7 8 5 0 8 4 6 8]
0,0,87,0.25,2.0759689807891846,0.625,"[6, 6, 2, 7, 0, 7, 7, 7]",[6 2 8 4 0 4 8 9]
0,0,88,0.375,2.0955567359924316,0.5,"[7, 7, 6, 2, 2, 7, 7, 7]",[4 7 1 2 5 8 9 7]
0,0,89,0.25,2.196416139602661,0.375,"[2, 2, 7, 6, 2, 6, 2, 7]",[3 5 1 6 2 4 8 5]
0,0,90,0.5,2.055321216583252,0.5,"[7, 6, 4, 2, 7, 4, 7, 7]",[7 6 9 2 9 4 1 9]
0,0,91,0.25,2.134552478790283,0.5,"[7, 7, 7, 7, 7, 7, 0, 6]",[1 1 6 3 4 8 0 6]
0,0,92,0.75,1.8259397745132446,0.75,"[6, 7, 6, 2, 7, 2, 4, 2]",[6 7 6 3 8 2 4 2]
0,0,93,0.5,2.0495846271514893,0.5,"[2, 7, 6, 0, 7, 6, 7, 2]",[3 8 6 0 3 6 9 2]
0,0,94,0.625,1.9485735893249512,0.625,"[6, 2, 4, 6, 0, 2, 4, 0]",[6 2 4 1 0 3 9 0]
0,0,95,0.25,2.291172504425049,0.375,"[0, 7, 7, 7, 2, 2, 7, 6]",[0 1 7 3 5 5 9 0]
0,0,96,0.5,2.0583577156066895,0.5,"[4, 0, 7, 6, 7, 2, 2, 2]",[4 0 9 1 8 2 6 2]
0,0,97,0.25,2.0471436977386475,0.75,"[7, 2, 0, 6, 6, 2, 2, 7]",[8 4 0 0 6 5 0 2]
0,0,98,0.5,2.023550271987915,0.625,"[2, 2, 7, 6, 2, 7, 0, 7]",[2 2 1 6 5 3 0 8]
0,0,99,0.5,2.023353338241577,0.625,"[4, 7, 7, 7, 7, 4, 4, 7]",[4 1 3 4 8 4 4 7]
0,0,100,0.25,2.1918585300445557,0.375,"[6, 6, 6, 0, 2, 7, 7, 2]",[5 1 3 0 3 1 7 0]
0,1,0,0.25,2.1842918395996094,0.25,"[2, 2, 6, 2, 0, 9, 0, 0]",[2 5 7 2 5 1 9 4]
0,1,1,0.0,2.306212902069092,0.125,"[0, 2, 9, 0, 7, 2, 3, 2]",[5 9 1 4 9 5 3 4]
0,1,2,0.25,2.232980489730835,0.375,"[2, 0, 7, 0, 2, 2, 2, 2]",[3 9 1 0 3 2 8 0]
0,1,3,0.0,2.3211417198181152,0.0,"[2, 7, 0, 2, 2, 2, 2, 0]",[5 4 9 5 4 9 8 8]
0,1,4,0.5,2.1080403327941895,0.5,"[0, 2, 2, 7, 0, 7, 1, 7]",[7 2 2 7 9 6 1 4]
0,1,5,0.5,2.135387659072876,0.625,"[2, 2, 9, 5, 9, 2, 6, 2]",[1 2 4 4 4 2 5 3]
0,1,6,0.375,2.116370916366577,0.75,"[2, 2, 0, 2, 2, 2, 2, 0]",[1 0 9 2 2 0 2 4]
0,1,7,0.25,2.1265194416046143,0.875,"[0, 2, 2, 2, 2, 2, 0, 2]",[1 9 0 2 2 5 9 6]
0,1,8,0.25,2.223708152770996,0.625,"[0, 2, 2, 7, 6, 2, 2, 2]",[9 0 0 7 1 6 2 6]
0,1,9,0.25,2.265277624130249,0.625,"[2, 0, 0, 8, 2, 0, 2, 2]",[6 7 7 8 7 7 0 2]
0,1,10,0.125,2.214627265930176,0.5,"[0, 3, 9, 2, 2, 1, 7, 2]",[1 4 9 5 0 5 7 2]
0,1,11,0.0,2.3341641426086426,0.5,"[4, 2, 2, 2, 7, 7, 2, 2]",[4 7 0 3 1 3 3 1]
0,1,12,0.125,2.2215442657470703,0.25,"[0, 1, 2, 2, 2, 0, 0, 2]",[5 9 2 6 3 8 5 8]
0,1,13,0.125,2.3072240352630615,0.5,"[7, 9, 2, 0, 6, 0, 2, 2]",[7 7 0 4 1 7 5 8]
0,1,14,0.125,2.2193048000335693,0.125,"[6, 9, 2, 2, 0, 0, 0, 2]",[9 8 2 5 9 4 9 3]
0,1,15,0.0,2.3086318969726562,0.125,"[0, 2, 6, 0, 2, 7, 7, 2]",[9 9 9 7 8 5 4 5]
0,1,16,0.25,2.1628670692443848,0.25,"[2, 2, 2, 2, 0, 2, 9, 2]",[9 0 9 6 4 2 7 2]
0,1,17,0.25,2.321174383163452,0.375,"[0, 2, 2, 2, 7, 9, 2, 0]",[4 6 0 5 7 8 5 0]
0,1,18,0.125,2.3054378032684326,0.5,"[0, 7, 2, 0, 0, 0, 0, 0]",[8 7 0 1 9 7 0 9]
0,1,19,0.25,2.116189956665039,0.625,"[0, 2, 0, 2, 4, 2, 0, 0]",[8 2 7 6 4 2 1 9]
0,1,20,0.125,2.324629068374634,0.25,"[2, 2, 2, 9, 4, 2, 2, 2]",[0 6 0 4 7 5 8 6]
0,1,21,0.375,2.2446916103363037,0.5,"[0, 2, 0, 2, 0, 4, 7, 6]",[7 2 1 5 1 1 9 4]
0,1,22,0.125,2.3078043460845947,0.375,"[0, 7, 2, 2, 3, 2, 0, 2]",[9 1 0 8 0 0 5 6]
0,1,23,0.125,2.2461776733398438,0.75,"[2, 2, 2, 0, 2, 2, 2, 2]",[2 8 0 7 4 8 0 1]
0,1,24,0.25,2.243813991546631,0.625,"[0, 2, 7, 2, 7, 9, 2, 0]",[7 5 7 0 1 4 2 4]
0,1,25,0.375,2.098634719848633,0.625,"[2, 2, 2, 9, 2, 2, 2, 2]",[2 6 9 1 0 2 2 0]
0,1,26,0.0,2.3207435607910156,0.375,"[2, 9, 2, 0, 0, 2, 2, 6]",[6 4 4 3 1 3 1 9]
0,1,27,0.125,2.2846999168395996,0.375,"[0, 0, 2, 0, 7, 2, 2, 2]",[5 5 0 8 7 0 2 3]
0,1,28,0.375,2.1241819858551025,0.5,"[9, 0, 2, 2, 2, 0, 2, 0]",[5 8 5 0 2 6 2 0]
0,1,29,0.375,2.171802282333374,0.5,"[0, 2, 2, 4, 7, 2, 0, 0]",[0 5 2 2 9 2 4 4]
0,1,30,0.0,2.310483455657959,0.125,"[6, 2, 0, 7, 6, 7, 2, 2]",[7 6 1 4 5 4 3 0]
0,1,31,0.125,2.265800714492798,0.375,"[2, 2, 0, 0, 2, 2, 0, 2]",[7 3 4 5 0 0 4 2]
0,1,32,0.0,2.3407797813415527,0.375,"[2, 0, 6, 9, 2, 2, 6, 2]",[5 4 3 9 6 5 4 0]
0,1,33,0.125,2.3365061283111572,0.5,"[7, 2, 2, 2, 2, 6, 2, 0]",[7 6 3 3 0 1 0 7]
0,1,34,0.25,2.218743085861206,0.625,"[7, 2, 9, 4, 2, 9, 2, 2]",[1 8 9 9 2 4 0 0]
0,1,35,0.125,2.2495436668395996,0.5,"[2, 0, 2, 2, 2, 0, 9, 6]",[2 8 7 5 6 7 3 9]
0,1,36,0.25,2.139543056488037,0.5,"[2, 0, 0, 2, 2, 2, 2, 2]",[6 8 7 8 2 2 0 3]
0,1,37,0.125,2.3047492504119873,0.375,"[0, 2, 0, 2, 7, 0, 9, 0]",[1 0 4 7 8 1 4 9]
0,1,38,0.25,2.263287305831909,0.5,"[2, 2, 2, 0, 7, 2, 9, 2]",[2 0 6 0 8 3 1 6]
0,1,39,0.125,2.210369110107422,0.375,"[2, 0, 2, 2, 2, 6, 2, 2]",[0 9 8 3 2 3 5 0]
0,1,40,0.0,2.3108832836151123,0.125,"[6, 0, 3, 2, 2, 0, 2, 2]",[4 9 7 8 9 1 5 8]
0,1,41,0.0,2.3226091861724854,0.25,"[6, 3, 0, 2, 2, 2, 2, 7]",[8 9 9 8 1 0 9 8]
0,1,42,0.125,2.233537435531616,0.5,"[2, 2, 2, 7, 2, 2, 9, 2]",[2 0 0 7 3 6 6 3]
0,1,43,0.125,2.3235480785369873,0.5,"[1, 0, 2, 7, 2, 7, 2, 2]",[7 5 3 1 7 7 9 1]
0,1,44,0.125,2.3148715496063232,0.375,"[2, 0, 2, 9, 2, 2, 0, 2]",[2 4 3 7 0 7 7 0]
0,1,45,0.0,2.317970037460327,0.25,"[7, 2, 2, 3, 7, 9, 2, 4]",[3 9 0 1 1 7 9 8]
0,1,46,0.5,2.1874635219573975,0.75,"[2, 9, 2, 2, 2, 2, 2, 2]",[2 7 0 2 2 5 0 0]
0,1,47,0.375,2.103198528289795,0.5,"[2, 2, 0, 0, 2, 7, 0, 2]",[4 2 7 0 5 8 1 2]
0,1,48,0.0,2.312587022781372,0.375,"[0, 2, 0, 4, 2, 7, 6, 1]",[7 8 7 7 1 9 5 8]
0,1,49,0.0,2.31201434135437,0.125,"[6, 7, 2, 5, 2, 6, 0, 0]",[4 3 3 9 0 3 9 9]
0,1,50,0.25,2.2118191719055176,0.5,"[2, 4, 0, 2, 2, 3, 2, 2]",[2 5 0 5 9 9 0 0]
0,1,51,0.125,2.318441867828369,0.25,"[9, 2, 2, 0, 4, 9, 2, 0]",[1 0 6 8 9 5 9 0]
0,1,52,0.125,2.260392189025879,0.375,"[2, 2, 2, 6, 4, 1, 2, 7]",[7 9 2 1 7 9 0 8]
0,1,53,0.25,2.2284693717956543,0.625,"[0, 7, 2, 2, 7, 0, 2, 2]",[1 9 8 6 7 7 5 2]
0,1,54,0.0,2.345038652420044,0.125,"[2, 2, 2, 2, 2, 2, 0, 2]",[5 3 3 0 5 5 5 3]
0,1,55,0.25,2.1637232303619385,0.375,"[2, 2, 2, 0, 2, 2, 2, 2]",[0 2 4 7 3 5 8 2]
0,1,56,0.125,2.229874849319458,0.375,"[6, 0, 0, 2, 7, 2, 2, 6]",[4 4 1 2 5 6 6 8]
0,1,57,0.25,2.182910680770874,0.25,"[0, 2, 0, 2, 7, 2, 0, 2]",[5 6 8 2 9 2 1 6]
0,1,58,0.125,2.2206573486328125,0.375,"[2, 2, 2, 0, 0, 9, 0, 2]",[8 3 0 9 9 4 7 2]
0,1,59,0.125,2.232865571975708,0.125,"[0, 6, 2, 0, 2, 2, 4, 0]",[1 8 8 4 7 2 5 1]
0,1,60,0.125,2.2056703567504883,0.125,"[0, 2, 2, 0, 2, 0, 2, 7]",[8 0 2 3 9 4 5 1]
0,1,61,0.25,2.2290444374084473,0.5,"[2, 2, 2, 0, 0, 2, 6, 2]",[3 3 3 0 1 2 3 3]
0,1,62,0.125,2.3369662761688232,0.375,"[2, 0, 2, 9, 4, 2, 2, 2]",[4 4 5 7 9 6 0 1]
0,1,63,0.125,2.205045461654663,0.375,"[2, 2, 6, 2, 0, 4, 2, 0]",[6 2 6 5 9 1 3 4]
0,1,64,0.0,2.3211004734039307,0.125,"[2, 6, 0, 2, 6, 7, 0, 2]",[4 7 1 0 7 8 4 3]
0,1,65,0.25,2.2448410987854004,0.375,"[2, 2, 2, 7, 2, 2, 2, 7]",[2 6 5 9 6 3 9 1]
0,1,66,0.375,2.252845048904419,0.5,"[2, 2, 2, 2, 2, 2, 7, 7]",[6 0 2 2 9 8 4 7]
0,1,67,0.125,2.3053135871887207,0.25,"[9, 2, 2, 0, 4, 7, 2, 7]",[7 8 5 1 8 9 6 7]
0,1,68,0.25,2.2042641639709473,0.5,"[0, 7, 7, 2, 9, 2, 2, 2]",[9 7 8 8 7 5 0 2]
0,1,69,0.0,2.3111186027526855,0.375,"[0, 0, 2, 2, 2, 2, 0, 2]",[1 1 6 7 4 5 1 7]
0,1,70,0.25,2.1527280807495117,0.625,"[2, 0, 2, 2, 2, 2, 2, 2]",[7 1 3 3 2 6 2 3]
0,1,71,0.25,2.159933567047119,0.5,"[0, 7, 2, 2, 9, 2, 2, 2]",[9 7 2 6 9 2 8 0]
0,1,72,0.0,2.316678524017334,0.0,"[2, 9, 2, 2, 2, 0, 9, 0]",[0 7 3 5 8 5 5 1]
0,1,73,0.125,2.2238786220550537,0.25,"[2, 6, 0, 2, 7, 2, 0, 9]",[2 1 9 0 9 6 3 0]
0,1,74,0.375,2.023876190185547,0.625,"[2, 2, 2, 6, 2, 2, 2, 2]",[2 2 0 4 9 2 3 5]
0,1,75,0.0,2.336635112762451,0.0,"[2, 2, 0, 2, 2, 9, 2, 2]",[3 5 9 3 3 4 3 6]
0,1,76,0.0,2.329786777496338,0.5,"[0, 2, 7, 7, 2, 2, 2, 0]",[5 3 1 1 0 0 5 7]
0,1,77,0.125,2.2727317810058594,0.375,"[9, 2, 2, 2, 2, 2, 2, 2]",[9 7 5 3 2 3 6 5]
0,1,78,0.0,2.331108331680298,0.375,"[2, 2, 2, 2, 2, 9, 2, 2]",[5 8 0 3 6 0 0 6]
0,1,79,0.25,2.3024187088012695,0.75,"[3, 0, 2, 0, 2, 7, 7, 7]",[1 1 6 4 1 5 7 7]
0,1,80,0.125,2.314983367919922,0.5,"[2, 0, 9, 2, 3, 7, 4, 2]",[0 7 4 3 3 1 5 5]
0,1,81,0.25,2.209686279296875,0.5,"[6, 2, 0, 2, 2, 2, 7, 1]",[7 5 1 2 1 3 3 6]
0,1,82,0.125,2.218318223953247,0.25,"[2, 2, 7, 2, 2, 0, 2, 0]",[4 0 3 8 3 4 2 9]
0,1,83,0.125,2.268998146057129,0.5,"[2, 2, 2, 0, 2, 2, 7, 2]",[3 0 2 7 8 4 1 6]
0,1,84,0.0,2.3196704387664795,0.25,"[7, 2, 0, 2, 2, 0, 6, 2]",[9 8 9 9 5 4 9 5]
0,1,85,0.125,2.291749954223633,0.125,"[2, 2, 9, 2, 0, 2, 7, 2]",[8 8 7 5 5 2 1 3]
0,1,86,0.25,2.2806599140167236,0.625,"[2, 0, 2, 0, 2, 1, 0, 2]",[2 1 4 9 3 1 6 0]
0,1,87,0.125,2.3083183765411377,0.25,"[0, 2, 7, 2, 0, 7, 4, 0]",[5 6 4 0 9 7 9 1]
0,1,88,0.375,2.1904451847076416,0.375,"[6, 7, 2, 2, 0, 9, 0, 2]",[0 8 2 2 8 4 6 7]
0,1,89,0.25,2.2275822162628174,0.5,"[0, 2, 0, 9, 2, 2, 2, 2]",[1 8 8 5 2 6 6 2]
0,1,90,0.0,2.325479030609131,0.25,"[2, 1, 2, 2, 9, 0, 2, 2]",[4 9 0 4 4 1 3 1]
0,1,91,0.125,2.2511565685272217,0.625,"[2, 2, 0, 2, 2, 2, 9, 2]",[6 0 9 6 0 0 3 2]
0,1,92,0.25,2.1833624839782715,0.5,"[2, 7, 7, 0, 2, 0, 2, 2]",[6 2 7 5 9 1 2 2]
0,1,93,0.0,2.3286311626434326,0.125,"[0, 2, 6, 5, 2, 2, 2, 2]",[1 3 5 8 0 6 3 1]
0,1,94,0.25,2.185015916824341,0.5,"[9, 0, 2, 2, 2, 0, 0, 2]",[6 7 5 5 2 5 1 2]
0,1,95,0.125,2.271310806274414,0.25,"[2, 4, 2, 2, 2, 7, 2, 2]",[7 8 1 4 2 0 6 3]
0,1,96,0.0,2.309201240539551,0.375,"[2, 0, 2, 9, 2, 6, 2, 2]",[4 5 3 1 5 4 6 0]
0,1,97,0.125,2.2609407901763916,0.625,"[2, 2, 2, 2, 2, 2, 2, 2]",[6 3 3 7 1 0 3 2]
0,1,98,0.0,2.309643268585205,0.25,"[7, 2, 4, 0, 0, 2, 2, 0]",[6 5 4 8 7 3 8 4]
0,1,99,0.25,2.151819944381714,0.375,"[2, 2, 2, 2, 6, 0, 2, 2]",[9 0 6 2 4 4 2 0]
0,1,100,0.125,2.2515852451324463,0.375,"[7, 0, 2, 0, 9, 0, 2, 9]",[1 8 6 5 7 7 2 5]
0,2,0,0.0,2.5120060443878174,0.25,"[6, 6, 6, 6, 6, 6, 6, 6]",[3 4 4 5 8 8 8 1]
0,2,1,0.125,2.1675994396209717,0.375,"[6, 6, 6, 6, 6, 6, 6, 6]",[5 2 2 8 2 1 7 9]
0,2,2,0.0,2.498502731323242,0.125,"[6, 6, 6, 6, 6, 6, 6, 6]",[7 8 9 1 0 3 5 5]
0,2,3,0.125,2.2725701332092285,0.5,"[6, 6, 6, 6, 6, 6, 6, 6]",[8 1 3 8 2 1 7 6]
0,2,4,0.0,2.3580243587493896,0.375,"[6, 6, 6, 6, 6, 6, 6, 6]",[2 1 4 4 8 1 5 3]
0,2,5,0.125,2.2879698276519775,0.375,"[6, 6, 6, 6, 6, 6, 6, 6]",[9 6 9 5 8 4 4 2]
0,2,6,0.25,2.151076316833496,0.5,"[6, 6, 6, 6, 6, 6, 6, 6]",[7 2 4 6 4 6 3 1]
