,Epoch,Iteration,Accuracy,Loss,Top3,Prediction,Target
0,0,40,0.125,1.2350176572799683,0.125,"[9, 169, 3, 9, 9, 9, 9, 9]",[2 3 3 0 0 6 0 8]
0,0,41,0.25,1.120740532875061,0.375,"[2, 2246, 0, 262, 2, 9, 66, 1177]",[2 3 0 7 1 7 5 8]
0,0,42,0.125,0.6554932594299316,0.125,"[66, 2, 9, 6, 9, 9, 3, 9]",[0 5 6 6 5 3 7 6]
0,0,43,0.0,0.8259021639823914,0.125,"[2, 8, 9, 2, 9, 2, 2, 9]",[3 7 2 6 6 3 6 8]
0,0,44,0.25,1.0269428491592407,0.25,"[6, 2, 2135, 2, 9, 9, 2, 2]",[6 5 7 1 9 7 7 8]
0,0,45,0.0,2.2435569763183594,0.25,"[9, 9, 884, 0, 1683, 9, 2, 2135]",[0 1 0 9 8 6 6 1]
0,0,46,0.375,0.5233290791511536,0.625,"[9, 9, 9, 9, 9, 2, 2, 9]",[2 7 9 8 9 6 9 9]
0,0,47,0.125,0.484389066696167,0.125,"[9, 9, 9, 2, 9, 9, 2, 2]",[9 6 2 3 7 7 7 5]
0,0,48,0.125,2.1610002517700195,0.25,"[275, 6, 2, 9, 3, 3, 9, 9]",[0 5 1 6 5 8 6 9]
0,0,49,0.375,0.6363617777824402,0.375,"[3, 9, 6, 3, 9, 2, 2, 9]",[3 4 6 8 5 2 8 8]
0,0,50,0.125,0.6277998685836792,0.5,"[9, 9, 9, 9, 6, 6, 6, 6]",[6 9 2 6 1 8 0 1]
0,0,51,0.125,0.5276462435722351,0.5,"[6, 9, 6, 9, 3, 9, 6, 2]",[3 2 1 2 0 9 8 6]
0,0,52,0.125,0.5188958048820496,0.125,"[9, 9, 9, 6, 1, 2, 9, 9]",[7 5 7 0 8 1 4 9]
0,0,53,0.125,1.5127261877059937,0.25,"[2, 9, 2, 6, 3, 9, 6, 6]",[1 6 1 5 3 1 1 9]
0,0,54,0.375,0.49549153447151184,0.625,"[9, 9, 6, 9, 9, 6, 6, 9]",[7 9 2 9 2 4 8 9]
0,0,55,0.25,0.8280448317527771,0.375,"[6, 9, 6, 5, 9, 6, 9, 9]",[9 1 6 7 4 5 9 8]
0,0,56,0.125,2.1604321002960205,0.125,"[6, 9, 9, 9, 8, 9, 6, 9]",[6 7 1 1 0 5 1 8]
0,0,57,0.0,0.43345901370048523,0.125,"[9, 1, 9, 9, 9, 6, 9, 6]",[4 7 1 2 5 3 7 3]
0,0,58,0.25,1.198553204536438,0.25,"[9, 9, 9, 6, 6, 9, 6, 0]",[4 9 7 1 5 7 6 4]
0,0,59,0.25,1.2079812288284302,0.25,"[9, 9, 2, 6, 6, 9, 2, 2]",[9 0 0 6 3 7 7 7]
0,0,60,0.125,1.1350457668304443,0.375,"[6, 9, 9, 6, 1, 6, 1, 9]",[2 4 5 3 8 5 7 9]
0,0,61,0.125,1.4018253087997437,0.375,"[9, 6, 6, 9, 6, 6, 1, 9]",[4 2 4 7 9 4 1 2]
0,0,62,0.25,1.5365984439849854,0.375,"[1, 6, 9, 1, 9, 8, 6, 1]",[6 6 7 5 0 8 7 6]
0,0,63,0.25,0.46522316336631775,0.25,"[6, 9, 9, 8, 1, 9, 9, 6]",[1 3 3 3 1 9 3 1]
0,0,64,0.375,0.5237337946891785,0.875,"[9, 1, 6, 9, 6, 2, 1, 2]",[2 1 6 1 9 8 1 4]
0,0,65,0.0,0.6174097061157227,0.375,"[9, 8, 5, 6, 6, 9, 9, 6]",[6 2 4 2 5 2 7 0]
0,0,66,0.125,0.909727931022644,0.125,"[8, 9, 6, 9, 3, 6, 1, 9]",[7 4 7 5 5 4 3 9]
0,0,67,0.25,1.371330738067627,0.375,"[2, 2, 9, 9, 6, 6, 2, 1]",[8 3 8 9 3 6 5 8]
0,0,68,0.125,1.220441222190857,0.25,"[6, 1, 9, 6, 6, 9, 6, 1]",[3 8 2 4 6 7 5 0]
0,0,69,0.125,0.4358257055282593,0.5,"[8, 9, 2, 2, 8, 6, 9, 9]",[0 1 7 6 0 6 3 6]
0,0,70,0.125,0.443975031375885,0.25,"[6, 1, 9, 3, 6, 1, 6, 6]",[6 4 6 1 0 3 8 4]
0,0,71,0.25,1.684480905532837,0.625,"[1, 6, 6, 2, 8, 9, 1, 1]",[3 8 2 2 4 9 0 8]
0,0,72,0.0,1.388450264930725,0.375,"[6, 6, 9, 8, 6, 6, 1, 9]",[5 8 2 1 9 2 7 1]
0,0,73,0.25,1.4447071552276611,0.25,"[9, 6, 6, 6, 1, 1, 6, 6]",[7 6 4 2 9 1 1 2]
0,0,74,0.125,0.8724541068077087,0.5,"[9, 9, 1, 6, 6, 2, 1, 6]",[2 7 7 5 9 2 5 9]
0,0,75,0.25,1.4812756776809692,0.5,"[1, 0, 9, 2, 6, 6, 1, 9]",[5 0 4 6 1 6 0 3]
0,0,76,0.25,1.0482817888259888,0.5,"[6, 9, 6, 6, 1, 6, 6, 6]",[7 1 6 3 1 8 8 0]
0,0,77,0.0,1.6759780645370483,0.125,"[9, 1, 6, 9, 8, 9, 2, 6]",[2 3 2 3 0 4 1 8]
0,0,78,0.25,2.0806360244750977,0.75,"[1, 6, 1, 6, 7, 6, 6, 6]",[6 2 7 2 2 1 6 6]
0,0,79,0.375,0.9633947014808655,0.375,"[1, 6, 6, 6, 6, 1, 1, 7]",[4 8 6 5 6 9 4 7]
0,0,80,0.0,1.7876070737838745,0.5,"[6, 6, 6, 6, 6, 6, 6, 6]",[9 7 4 4 3 7 0 0]
0,0,81,0.125,0.45571455359458923,0.25,"[2, 6, 6, 6, 8, 6, 6, 2]",[8 3 5 6 3 1 0 8]
0,0,82,0.0,1.2262064218521118,0.125,"[6, 6, 6, 6, 6, 1, 6, 6]",[9 5 9 4 0 8 7 2]
0,0,83,0.375,0.4363345801830292,0.75,"[6, 9, 1, 6, 2, 6, 7, 6]",[7 9 3 6 4 6 5 9]
0,0,84,0.375,2.1557393074035645,0.5,"[9, 6, 6, 7, 6, 1, 6, 6]",[3 4 6 8 6 1 7 5]
0,0,85,0.25,0.9136573076248169,0.5,"[9, 6, 2, 6, 6, 6, 7, 0]",[2 7 8 6 8 5 7 1]
0,0,86,0.25,0.9815014004707336,0.625,"[6, 6, 6, 1, 7, 6, 6, 7]",[3 6 4 7 0 5 7 7]
0,0,87,0.125,1.36969792842865,0.375,"[6, 7, 6, 6, 1, 6, 6, 1]",[1 8 5 8 5 5 0 1]
0,0,88,0.25,0.5391935706138611,0.5,"[3, 6, 7, 6, 2, 6, 6, 6]",[3 1 8 8 9 3 1 6]
0,0,89,0.125,1.2583719491958618,0.375,"[6, 7, 0, 6, 7, 0, 6, 8]",[2 9 7 6 0 6 8 5]
0,0,90,0.0,1.210288405418396,0.625,"[6, 7, 7, 7, 6, 6, 6, 7]",[5 5 0 1 9 2 9 0]
0,0,91,0.375,1.1041393280029297,0.5,"[6, 4, 1, 6, 6, 7, 7, 6]",[6 4 3 2 0 7 9 2]
0,0,92,0.0,0.9477676153182983,0.25,"[6, 1, 7, 5, 6, 5, 7, 6]",[1 2 8 4 7 6 0 9]
0,0,93,0.0,0.6823456287384033,0.25,"[5, 7, 7, 5, 7, 5, 6, 7]",[0 9 1 1 9 6 8 8]
0,0,94,0.0,0.3979720175266266,0.375,"[6, 8, 9, 6, 7, 7, 7, 1]",[5 2 2 5 2 8 1 5]
0,0,95,0.125,0.9215722680091858,0.375,"[6, 5, 7, 7, 8, 2, 6, 7]",[6 3 9 8 9 6 2 2]
0,0,96,0.375,1.3927706480026245,0.625,"[7, 5, 7, 7, 5, 5, 5, 2]",[1 5 7 3 3 7 5 5]
0,0,97,0.5,1.0747777223587036,0.5,"[6, 8, 1, 7, 6, 1, 1, 5]",[2 2 1 7 6 9 1 8]
0,0,98,0.25,0.696628987789154,0.375,"[5, 5, 7, 2, 1, 5, 2, 5]",[5 5 9 9 2 2 8 4]
0,0,99,0.125,0.8477024435997009,0.625,"[8, 1, 7, 2, 5, 5, 6, 1]",[2 1 2 4 9 9 4 2]
0,0,100,0.25,1.4131383895874023,0.375,"[1, 8, 0, 5, 1, 7, 5, 9]",[7 4 3 3 9 7 9 9]
0,0,101,0.5,0.9096675515174866,0.625,"[1, 5, 2, 7, 7, 1, 5, 5]",[1 2 2 7 7 8 1 3]
0,0,102,0.625,0.7435072660446167,0.875,"[2, 2, 5, 1, 5, 7, 0, 7]",[2 7 6 5 5 7 0 7]
0,0,103,0.25,1.2499347925186157,0.25,"[5, 1, 5, 2, 9, 1, 6, 1]",[8 0 3 2 8 1 5 8]
0,0,104,0.125,0.7154685854911804,0.5,"[5, 7, 8, 5, 7, 2, 7, 1]",[0 0 9 6 7 8 1 2]
0,0,105,0.125,1.0864975452423096,0.75,"[2, 7, 5, 2, 2, 2, 1, 7]",[0 1 5 5 9 7 7 9]
0,0,106,0.125,1.7016960382461548,0.375,"[2, 5, 2, 6, 5, 7, 7, 1]",[5 3 9 0 5 9 9 3]
0,0,107,0.25,0.5124994516372681,0.5,"[1, 5, 2, 7, 5, 2, 7, 5]",[8 3 3 5 6 2 7 9]
0,0,108,0.125,1.388594150543213,0.25,"[9, 5, 2, 8, 5, 5, 0, 7]",[0 8 4 9 2 0 4 7]
0,0,109,0.25,1.1256685256958008,0.25,"[2, 2, 2, 9, 2, 5, 1, 5]",[3 8 4 9 4 8 1 6]
0,0,110,0.25,0.5278898477554321,0.5,"[2, 7, 2, 1, 5, 5, 5, 5]",[4 5 2 1 6 1 6 7]
0,0,111,0.0,0.6449807286262512,0.5,"[5, 8, 2, 2, 5, 5, 2, 2]",[0 4 8 1 3 6 0 7]
0,0,112,0.0,0.9073638319969177,0.25,"[1, 2, 5, 5, 1, 1, 2, 2]",[0 4 1 3 4 2 8 8]
0,0,113,0.375,0.4049442708492279,0.625,"[5, 7, 5, 2, 5, 1, 5, 2]",[5 7 6 1 9 1 1 9]
0,0,114,0.375,0.6433258056640625,0.5,"[5, 5, 7, 1, 2, 2, 1, 5]",[6 0 7 3 9 4 1 5]
0,0,115,0.375,2.249706268310547,0.5,"[1, 2, 7, 0, 7, 1, 5, 2]",[5 0 8 0 7 1 9 6]
0,0,116,0.25,0.829864501953125,0.375,"[6, 5, 1, 7, 5, 5, 2, 2]",[6 4 4 0 4 7 2 9]
0,0,117,0.125,0.6585878729820251,0.5,"[5, 7, 7, 7, 5, 5, 2, 1]",[8 2 0 1 3 7 9 1]
0,0,118,0.375,1.0796157121658325,0.375,"[2, 2, 5, 5, 7, 5, 0, 2]",[3 8 3 9 7 4 0 2]
0,0,119,0.125,0.7131630778312683,0.375,"[1, 2, 2, 7, 1, 7, 2, 1]",[3 9 3 7 3 4 0 9]
0,0,120,0.0,1.1459933519363403,0.375,"[1, 1, 1, 2, 2, 1, 2, 7]",[8 6 3 3 9 8 9 8]
0,0,121,0.375,0.6290531754493713,0.5,"[2, 1, 9, 7, 7, 7, 1, 9]",[3 8 3 7 1 4 1 9]
0,0,122,0.125,1.7284297943115234,0.25,"[5, 7, 9, 7, 7, 9, 1, 9]",[8 6 5 8 8 0 8 9]
0,0,123,0.125,1.7988804578781128,0.375,"[2, 3, 2, 1, 7, 9, 7, 7]",[4 3 9 0 3 2 5 8]
0,0,124,0.5,0.9817668795585632,0.625,"[8, 1, 1, 3, 9, 7, 8, 0]",[2 1 1 1 6 5 8 0]
0,0,125,0.125,0.9441290497779846,0.375,"[1, 1, 3, 0, 9, 1, 7, 9]",[4 8 8 8 4 1 3 4]
0,0,126,0.375,0.8075788021087646,0.375,"[1, 9, 8, 9, 5, 8, 1, 1]",[1 1 3 9 7 5 5 1]
0,0,127,0.25,0.7333916425704956,0.625,"[1, 9, 7, 0, 9, 7, 9, 4]",[4 2 0 0 6 7 7 2]
0,0,128,0.25,0.5020433068275452,0.5,"[8, 3, 8, 5, 3, 9, 7, 1]",[4 5 4 2 3 3 7 4]
0,0,129,0.375,1.0295213460922241,0.75,"[3, 1, 4, 8, 1, 9, 9, 4]",[7 6 6 8 3 2 9 4]
0,0,130,0.25,2.5680103302001953,0.625,"[3, 9, 8, 1, 9, 9, 9, 8]",[5 7 4 1 1 9 7 0]
0,0,131,0.125,2.2042651176452637,0.25,"[8, 3, 4, 4, 3, 1, 8, 8]",[1 1 0 3 6 2 2 8]
0,0,132,0.125,0.5854213833808899,0.25,"[8, 1, 1, 1, 8, 8, 8, 7]",[2 8 6 5 3 2 0 7]
0,0,133,0.25,0.6599059700965881,0.25,"[8, 3, 9, 1, 3, 8, 8, 9]",[3 9 9 3 3 5 5 8]
0,0,134,0.375,0.5788428783416748,0.5,"[8, 3, 3, 3, 0, 8, 3, 8]",[7 9 3 8 5 1 3 8]
0,0,135,0.25,0.4452638030052185,0.375,"[3, 1, 1, 6, 4, 9, 1, 1]",[6 8 4 6 5 7 9 1]
0,0,136,0.125,1.3212623596191406,0.375,"[3, 4, 3, 8, 1, 8, 3, 1]",[5 5 5 5 1 0 4 3]
0,0,137,0.5,1.2436455488204956,0.5,"[7, 1, 3, 1, 8, 8, 7, 4]",[9 1 2 1 8 1 7 7]
0,0,138,0.125,0.48620280623435974,0.5,"[3, 1, 7, 8, 8, 4, 3, 1]",[8 2 7 4 9 5 1 2]
0,0,139,0.25,0.4634457528591156,0.5,"[1, 3, 3, 3, 8, 4, 1, 7]",[9 3 5 6 1 3 9 7]
0,0,140,0.25,1.0444214344024658,0.5,"[1, 1, 3, 5, 3, 3, 3, 1]",[1 8 4 9 7 2 2 1]
0,0,141,0.125,2.882286548614502,0.375,"[9, 3, 3, 1, 5, 7, 3, 8]",[2 2 9 1 0 1 4 7]
0,0,142,0.0,0.5278465151786804,0.375,"[1, 8, 1, 3, 3, 8, 1, 1]",[9 2 5 7 4 9 5 0]
0,0,143,0.25,1.304303765296936,0.375,"[3, 3, 1, 7, 3, 3, 3, 5]",[3 8 6 7 7 2 0 8]
0,0,144,0.125,1.3594391345977783,0.375,"[7, 5, 3, 3, 1, 0, 5, 9]",[0 5 1 5 3 9 3 4]
0,0,145,0.0,0.7715237140655518,0.375,"[1, 1, 3, 3, 3, 1, 5, 1]",[8 9 1 7 5 6 7 2]
0,0,146,0.125,0.6777464747428894,0.5,"[7, 1, 3, 1, 5, 3, 1, 7]",[2 5 8 6 5 5 2 4]
0,0,147,0.0,0.752629816532135,0.25,"[1, 2, 7, 1, 5, 5, 1, 9]",[8 0 9 8 4 9 8 1]
0,0,148,0.25,0.3428207337856293,0.5,"[1, 1, 5, 9, 5, 5, 1, 5]",[1 4 9 0 5 6 9 4]
0,0,149,0.625,0.924884021282196,0.875,"[5, 5, 5, 1, 2, 5, 1, 3]",[5 5 5 1 3 0 8 3]
0,0,150,0.25,1.0893985033035278,0.75,"[1, 1, 3, 1, 5, 5, 5, 2]",[7 1 0 4 3 0 9 2]
0,0,151,0.25,1.6111595630645752,0.5,"[7, 5, 5, 5, 5, 7, 5, 3]",[4 2 4 6 5 7 0 4]
0,0,152,0.375,0.9881693124771118,0.5,"[5, 7, 5, 5, 5, 2, 3, 1]",[5 9 3 5 5 5 6 0]
0,0,153,0.25,2.398911237716675,0.75,"[5, 5, 5, 5, 5, 5, 5, 2]",[9 1 9 0 6 5 9 2]
0,0,154,0.125,0.7630592584609985,0.625,"[3, 5, 2, 5, 1, 5, 5, 5]",[5 3 5 3 1 9 0 6]
0,0,155,0.125,0.6653608083724976,0.875,"[5, 5, 5, 7, 2, 5, 7, 5]",[9 7 6 7 8 3 3 9]
0,0,156,0.125,0.3256339728832245,0.25,"[7, 5, 0, 5, 5, 9, 5, 5]",[7 7 3 0 7 7 0 4]
0,0,157,0.125,1.4247735738754272,0.375,"[5, 5, 0, 5, 1, 1, 5, 1]",[0 0 8 4 8 1 6 3]
0,0,158,0.125,0.7471124529838562,0.25,"[5, 1, 5, 5, 0, 5, 2, 5]",[8 4 5 3 8 4 1 8]
0,0,159,0.25,0.6977543234825134,0.5,"[1, 5, 7, 5, 5, 5, 5, 5]",[6 6 7 7 9 3 5 7]
0,0,160,0.375,0.6315509676933289,0.5,"[5, 5, 5, 5, 5, 5, 5, 7]",[3 8 3 5 5 4 5 1]
0,0,161,0.375,0.644127607345581,0.5,"[5, 5, 5, 5, 5, 1, 5, 1]",[5 9 3 3 5 1 0 9]
0,0,162,0.125,0.8074915409088135,0.75,"[5, 5, 5, 5, 7, 5, 5, 5]",[9 6 0 5 9 4 8 4]
0,0,163,0.125,0.6132980585098267,0.375,"[5, 5, 5, 5, 9, 5, 5, 5]",[4 6 7 6 9 6 8 2]
0,0,164,0.125,0.7604265809059143,0.75,"[5, 5, 5, 5, 5, 5, 5, 5]",[6 3 4 5 3 0 7 3]
0,0,165,0.125,1.2639583349227905,0.25,"[5, 5, 5, 5, 5, 5, 5, 5]",[5 6 7 4 2 9 6 8]
0,0,166,0.375,0.3117913603782654,0.625,"[5, 3, 5, 5, 5, 5, 5, 5]",[1 3 5 7 2 7 1 5]
0,0,167,0.25,0.8935378789901733,0.875,"[5, 5, 5, 5, 5, 5, 5, 5]",[3 5 8 5 1 3 1 3]
0,0,168,0.0,0.3732527494430542,0.5,"[5, 5, 5, 5, 5, 5, 5, 5]",[0 0 3 6 9 0 6 3]
0,0,169,0.125,0.5888369083404541,0.5,"[5, 5, 5, 5, 5, 5, 7, 5]",[7 1 2 7 7 2 7 6]
0,0,170,0.375,0.6010928153991699,0.625,"[3, 5, 5, 5, 5, 2, 1, 5]",[3 3 2 3 2 2 1 4]
0,0,171,0.375,0.6054444909095764,0.75,"[5, 1, 5, 5, 5, 5, 5, 5]",[5 1 7 3 5 8 1 4]
0,0,172,0.125,0.45324721932411194,0.5,"[5, 0, 5, 5, 5, 5, 5, 5]",[0 1 8 6 8 4 5 4]
0,0,173,0.0,0.2846321165561676,0.25,"[5, 5, 3, 5, 3, 3, 3, 3]",[6 0 7 9 8 4 8 8]
0,0,174,0.25,0.6093359589576721,0.5,"[5, 5, 0, 1, 7, 5, 7, 5]",[2 7 2 6 7 6 7 4]
0,0,175,0.25,2.7724857330322266,0.75,"[5, 3, 5, 5, 5, 3, 5, 3]",[1 9 6 5 6 5 7 3]
0,0,176,0.125,1.567456603050232,0.75,"[3, 1, 5, 5, 5, 5, 5, 5]",[7 4 1 6 5 7 3 2]
0,0,177,0.125,0.8262200951576233,0.75,"[5, 5, 7, 3, 5, 5, 5, 5]",[6 4 7 5 4 0 3 0]
0,0,178,0.25,0.6442144513130188,0.625,"[5, 7, 1, 3, 5, 3, 3, 0]",[0 2 1 5 5 7 2 3]
0,0,179,0.5,0.6116754412651062,0.625,"[7, 3, 7, 5, 4, 7, 3, 0]",[7 0 7 5 4 9 6 8]
0,0,180,0.125,1.4426108598709106,0.5,"[5, 7, 3, 7, 6, 5, 3, 3]",[3 6 5 6 4 5 0 9]
0,0,181,0.25,0.6042522192001343,0.625,"[6, 5, 6, 5, 8, 1, 5, 5]",[6 0 1 6 8 4 3 6]
0,0,182,0.25,1.4676239490509033,0.625,"[3, 6, 5, 1, 6, 7, 7, 3]",[5 5 0 1 3 7 3 1]
0,0,183,0.0,1.5286569595336914,0.375,"[6, 6, 3, 6, 6, 3, 3, 3]",[3 9 4 1 5 6 8 2]
0,0,184,0.375,0.1471768617630005,0.5,"[4, 3, 6, 3, 7, 7, 3, 7]",[1 0 8 3 8 2 3 7]
0,0,185,0.125,2.328890085220337,0.75,"[6, 1, 5, 6, 5, 6, 5, 3]",[9 1 3 4 6 0 8 5]
0,0,186,0.25,1.0588029623031616,0.5,"[6, 3, 6, 0, 6, 6, 6, 7]",[1 5 2 0 0 4 1 7]
0,0,187,0.25,0.2223796397447586,0.5,"[6, 3, 3, 6, 6, 6, 5, 5]",[8 3 2 1 2 6 0 4]
0,0,188,0.125,0.4379286766052246,0.375,"[7, 5, 6, 6, 3, 6, 5, 6]",[9 6 6 2 2 3 8 4]
0,0,189,0.5,1.4070101976394653,0.875,"[0, 6, 5, 6, 0, 5, 0, 6]",[5 2 6 6 0 5 0 1]
0,0,190,0.125,0.6329013705253601,0.625,"[6, 8, 6, 6, 3, 5, 6, 6]",[2 8 9 5 4 8 8 7]
0,0,191,0.375,1.0518771409988403,0.5,"[6, 1, 6, 3, 5, 6, 5, 7]",[3 1 6 3 4 4 2 2]
0,0,192,0.0,1.0012949705123901,0.5,"[5, 6, 1, 6, 4, 6, 8, 7]",[2 4 3 5 3 4 3 9]
0,0,193,0.25,1.257513165473938,0.75,"[3, 6, 7, 6, 4, 3, 3, 1]",[4 8 9 2 7 3 3 8]
0,0,194,0.25,1.487370252609253,0.375,"[3, 4, 2, 3, 7, 3, 2, 6]",[8 9 2 7 7 6 4 0]
0,0,195,0.375,2.755650281906128,0.625,"[1, 1, 2, 3, 4, 5, 0, 6]",[1 1 8 5 7 6 0 5]
0,0,196,0.25,0.2581254243850708,0.75,"[3, 6, 3, 9, 3, 0, 3, 4]",[2 6 4 7 9 0 8 7]
0,0,197,0.125,0.41951921582221985,0.75,"[6, 6, 4, 2, 6, 4, 4, 6]",[6 3 5 0 5 8 6 9]
0,0,198,0.25,0.6448030471801758,0.375,"[1, 0, 0, 2, 3, 2, 2, 6]",[4 5 5 3 3 2 8 8]
0,0,199,0.125,0.510641872882843,0.375,"[6, 6, 2, 1, 6, 6, 2, 6]",[0 6 0 9 9 3 8 4]
0,0,200,0.25,1.9812687635421753,0.75,"[4, 3, 3, 6, 4, 2, 4, 2]",[9 4 5 9 0 3 4 2]
0,0,201,0.125,0.41570088267326355,0.5,"[2, 6, 3, 6, 0, 2, 2, 0]",[0 1 7 0 6 9 9 0]
0,0,202,0.125,0.9179933667182922,0.5,"[2, 2, 4, 4, 6, 6, 2, 3]",[8 8 7 9 9 2 8 3]
0,0,203,0.375,2.4222071170806885,0.625,"[2, 8, 9, 1, 8, 0, 6, 6]",[8 0 9 1 7 0 5 7]
0,0,204,0.125,1.2254654169082642,0.375,"[2, 4, 6, 4, 6, 3, 2, 1]",[7 8 9 0 6 5 8 0]
0,0,205,0.375,0.40822094678878784,0.625,"[4, 2, 0, 3, 9, 2, 0, 4]",[5 2 6 4 9 9 2 4]
0,0,206,0.25,2.8568472862243652,0.375,"[8, 3, 4, 6, 2, 4, 1, 1]",[1 5 9 6 0 0 3 1]
